c host: c3n08
c start: Fri Oct 18 21:42:53 CEST 2019
c arrayjobid: 17567257
c jobid: 17567638
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r1-p078.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567638.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   305s  (total 11 workers using 6213 MB)
@   316s  (total 11 workers using 6474 MB)
@   327s  (total 11 workers using 6502 MB)
@   338s  (total 11 workers using 6588 MB)
@   349s  (total 11 workers using 6631 MB)
@   360s  (total 11 workers using 6722 MB)
@   371s  (total 11 workers using 6762 MB)
@   383s  (total 11 workers using 6846 MB)
@   394s  (total 11 workers using 6911 MB)
@   405s  (total 11 workers using 7027 MB)
@   416s  (total 11 workers using 7183 MB)
@   427s  (total 11 workers using 7271 MB)
@   438s  (total 11 workers using 7339 MB)
@   449s  (total 11 workers using 7390 MB)
@   460s  (total 11 workers using 7555 MB)
@   471s  (total 11 workers using 7561 MB)
@   482s  (total 11 workers using 7613 MB)
@   494s  (total 11 workers using 7648 MB)
@   505s  (total 11 workers using 7740 MB)
@   516s  (total 11 workers using 7889 MB)
@   527s  (total 11 workers using 7975 MB)
@   538s  (total 11 workers using 8185 MB)
@   549s  (total 11 workers using 8208 MB)
@   560s  (total 11 workers using 8253 MB)
@   571s  (total 11 workers using 8445 MB)
@   582s  (total 11 workers using 8453 MB)
@   593s  (total 11 workers using 8464 MB)
@   605s  (total 11 workers using 8511 MB)
@   616s  (total 11 workers using 8715 MB)
@   627s  (total 11 workers using 8723 MB)
@   638s  (total 11 workers using 8948 MB)
@   649s  (total 11 workers using 8923 MB)
@   660s  (total 11 workers using 9098 MB)
@   671s  (total 11 workers using 9038 MB)
@   682s  (total 11 workers using 9374 MB)
@   693s  (total 11 workers using 9414 MB)
@   704s  (total 11 workers using 9465 MB)
@   716s  (total 11 workers using 9499 MB)
@   727s  (total 11 workers using 9515 MB)
@   738s  (total 11 workers using 9614 MB)
@   749s  (total 11 workers using 9673 MB)
@   760s  (total 11 workers using 9780 MB)
@   771s  (total 11 workers using 9784 MB)
@   782s  (total 11 workers using 9845 MB)
@   793s  (total 11 workers using 9936 MB)
@   804s  (total 11 workers using 10068 MB)
@   815s  (total 11 workers using 10106 MB)
@   827s  (total 11 workers using 10167 MB)
@   838s  (total 11 workers using 10201 MB)
@   849s  (total 11 workers using 10316 MB)
@   860s  (total 11 workers using 10460 MB)
@   871s  (total 11 workers using 10278 MB)
@   882s  (total 11 workers using 10398 MB)
@   893s  (total 11 workers using 10629 MB)
@   904s  (total 11 workers using 10639 MB)
@   916s  (total 11 workers using 10709 MB)
@   926s  (total 11 workers using 10821 MB)
@   938s  (total 11 workers using 10816 MB)
@   949s  (total 11 workers using 10989 MB)
@   960s  (total 11 workers using 11113 MB)
@   971s  (total 11 workers using 11254 MB)
@   982s  (total 11 workers using 11276 MB)
@   993s  (total 11 workers using 11237 MB)
@  1004s  (total 11 workers using 11683 MB)
@  1015s  (total 11 workers using 11594 MB)
@  1027s  (total 11 workers using 11648 MB)
@  1038s  (total 11 workers using 11795 MB)
@  1049s  (total 11 workers using 11883 MB)
@  1060s  (total 11 workers using 11678 MB)
@  1071s  (total 11 workers using 11889 MB)
@  1082s  (total 11 workers using 12082 MB)
@  1093s  (total 11 workers using 12095 MB)
@  1104s  (total 11 workers using 12204 MB)
@  1116s  (total 11 workers using 12179 MB)
@  1127s  (total 11 workers using 12325 MB)
@  1138s  (total 11 workers using 12411 MB)
@  1149s  (total 11 workers using 12369 MB)
@  1160s  (total 11 workers using 12449 MB)
@  1171s  (total 11 workers using 12631 MB)
@  1182s  (total 11 workers using 12681 MB)
@  1193s  (total 11 workers using 12657 MB)
@  1204s  (total 11 workers using 12828 MB)
@  1215s  (total 11 workers using 12955 MB)
@  1226s  (total 11 workers using 12952 MB)
@  1237s  (total 11 workers using 13116 MB)
@  1249s  (total 11 workers using 13293 MB)
@  1259s  (total 11 workers using 13310 MB)
@  1271s  (total 11 workers using 13516 MB)
@  1282s  (total 11 workers using 13527 MB)
@  1293s  (total 11 workers using 13501 MB)
@  1304s  (total 11 workers using 13671 MB)
@  1315s  (total 11 workers using 13602 MB)
@  1326s  (total 11 workers using 13646 MB)
@  1337s  (total 11 workers using 13810 MB)
@  1348s  (total 11 workers using 13661 MB)
@  1360s  (total 11 workers using 13931 MB)
@  1371s  (total 11 workers using 13935 MB)
@  1382s  (total 11 workers using 13931 MB)
@  1393s  (total 11 workers using 13990 MB)
@  1404s  (total 11 workers using 14279 MB)
@  1415s  (total 11 workers using 14231 MB)
@  1426s  (total 11 workers using 14549 MB)
@  1437s  (total 11 workers using 14428 MB)
@  1448s  (total 11 workers using 14547 MB)
@  1459s  (total 11 workers using 14821 MB)
@  1471s  (total 11 workers using 14875 MB)
@  1482s  (total 11 workers using 14694 MB)
@  1493s  (total 11 workers using 14982 MB)
@  1504s  (total 11 workers using 14988 MB)
@  1515s  (total 11 workers using 14954 MB)
@  1526s  (total 11 workers using 15106 MB)
@  1537s  (total 11 workers using 15228 MB)
@  1548s  (total 11 workers using 15444 MB)
@  1560s  (total 11 workers using 15523 MB)
@  1570s  (total 11 workers using 15473 MB)
@  1582s  (total 11 workers using 15422 MB)
@  1593s  (total 11 workers using 15593 MB)
@  1604s  (total 11 workers using 15582 MB)
@  1615s  (total 11 workers using 15876 MB)
@  1626s  (total 11 workers using 16069 MB)
@  1637s  (total 11 workers using 16171 MB)
@  1648s  (total 11 workers using 16068 MB)
@  1659s  (total 11 workers using 16369 MB)
@  1671s  (total 11 workers using 16219 MB)
@  1682s  (total 11 workers using 16606 MB)
@  1693s  (total 11 workers using 16651 MB)
@  1704s  (total 11 workers using 16694 MB)
@  1715s  (total 11 workers using 16835 MB)
@  1726s  (total 11 workers using 16860 MB)
@  1737s  (total 11 workers using 16897 MB)
@  1748s  (total 11 workers using 16841 MB)
@  1760s  (total 11 workers using 16986 MB)
@  1771s  (total 11 workers using 16944 MB)
@  1782s  (total 11 workers using 17002 MB)
@  1793s  (total 11 workers using 17172 MB)
@  1804s  (total 11 workers using 17084 MB)
@  1815s  (total 11 workers using 17174 MB)
@  1826s  (total 11 workers using 17289 MB)
@  1837s  (total 11 workers using 17661 MB)
@  1849s  (total 11 workers using 17379 MB)
@  1860s  (total 11 workers using 17648 MB)
@  1871s  (total 11 workers using 17549 MB)
@  1882s  (total 11 workers using 17817 MB)
@  1893s  (total 11 workers using 17640 MB)
@  1904s  (total 11 workers using 17924 MB)
@  1915s  (total 11 workers using 17755 MB)
@  1926s  (total 11 workers using 18015 MB)
@  1938s  (total 11 workers using 18417 MB)
@  1949s  (total 11 workers using 18120 MB)
@  1960s  (total 11 workers using 18153 MB)
@  1971s  (total 11 workers using 18205 MB)
@  1982s  (total 11 workers using 18552 MB)
@  1993s  (total 11 workers using 18198 MB)
@  2004s  (total 11 workers using 18568 MB)
@  2015s  (total 11 workers using 18396 MB)
@  2027s  (total 11 workers using 18411 MB)
@  2038s  (total 11 workers using 18838 MB)
@  2049s  (total 11 workers using 18891 MB)
@  2060s  (total 11 workers using 18912 MB)
@  2071s  (total 11 workers using 19166 MB)
@  2082s  (total 11 workers using 18981 MB)
@  2093s  (total 11 workers using 18867 MB)
@  2104s  (total 11 workers using 19012 MB)
@  2116s  (total 11 workers using 19056 MB)
@  2127s  (total 11 workers using 19377 MB)
@  2138s  (total 11 workers using 19463 MB)
@  2149s  (total 11 workers using 19313 MB)
@  2160s  (total 11 workers using 19460 MB)
@  2171s  (total 11 workers using 19633 MB)
@  2182s  (total 11 workers using 19554 MB)
@  2193s  (total 11 workers using 19610 MB)
@  2205s  (total 11 workers using 19651 MB)
@  2216s  (total 11 workers using 19945 MB)
@  2227s  (total 11 workers using 19863 MB)
@  2238s  (total 11 workers using 19829 MB)
@  2249s  (total 11 workers using 19922 MB)
@  2260s  (total 11 workers using 20094 MB)
@  2271s  (total 11 workers using 20026 MB)
@  2282s  (total 11 workers using 20384 MB)
@  2293s  (total 11 workers using 20257 MB)
@  2304s  (total 11 workers using 20337 MB)
@  2316s  (total 11 workers using 20495 MB)
@  2327s  (total 11 workers using 20407 MB)
@  2338s  (total 11 workers using 20563 MB)
@  2349s  (total 11 workers using 20540 MB)
@  2360s  (total 11 workers using 20776 MB)
@  2371s  (total 11 workers using 20676 MB)
@  2382s  (total 11 workers using 20880 MB)
@  2393s  (total 11 workers using 20760 MB)
@  2405s  (total 11 workers using 20979 MB)
@  2416s  (total 11 workers using 20932 MB)
@  2427s  (total 11 workers using 21110 MB)
@  2438s  (total 11 workers using 21107 MB)
@  2449s  (total 11 workers using 21192 MB)
@  2460s  (total 11 workers using 21430 MB)
@  2471s  (total 11 workers using 21298 MB)
@  2482s  (total 11 workers using 21479 MB)
@  2494s  (total 11 workers using 21506 MB)
@  2504s  (total 11 workers using 21480 MB)
@  2516s  (total 11 workers using 21377 MB)
@  2527s  (total 11 workers using 21568 MB)
@  2538s  (total 11 workers using 21978 MB)
@  2549s  (total 11 workers using 21577 MB)
@  2560s  (total 11 workers using 21648 MB)
@  2571s  (total 11 workers using 22014 MB)
@  2582s  (total 11 workers using 22218 MB)
@  2593s  (total 11 workers using 22162 MB)
@  2605s  (total 11 workers using 22153 MB)
@  2616s  (total 11 workers using 22253 MB)
@  2627s  (total 11 workers using 22418 MB)
@  2638s  (total 11 workers using 22288 MB)
@  2649s  (total 11 workers using 22497 MB)
@  2660s  (total 11 workers using 22638 MB)
@  2671s  (total 11 workers using 22600 MB)
@  2682s  (total 11 workers using 22668 MB)
@  2694s  (total 11 workers using 22805 MB)
@  2705s  (total 11 workers using 22755 MB)
@  2716s  (total 11 workers using 22906 MB)
@  2727s  (total 11 workers using 22806 MB)
@  2738s  (total 11 workers using 22954 MB)
@  2749s  (total 11 workers using 22679 MB)
@  2760s  (total 11 workers using 22964 MB)
@  2771s  (total 11 workers using 22908 MB)
@  2783s  (total 11 workers using 23223 MB)
@  2794s  (total 11 workers using 23189 MB)
@  2805s  (total 11 workers using 23392 MB)
@  2816s  (total 11 workers using 23415 MB)
@  2827s  (total 11 workers using 23537 MB)
@  2838s  (total 11 workers using 23658 MB)
@  2849s  (total 11 workers using 23715 MB)
@  2860s  (total 11 workers using 23938 MB)
@  2872s  (total 11 workers using 23983 MB)
@  2882s  (total 11 workers using 23727 MB)
@  2894s  (total 11 workers using 24060 MB)
@  2905s  (total 11 workers using 23935 MB)
@  2916s  (total 11 workers using 24156 MB)
@  2927s  (total 11 workers using 24134 MB)
@  2938s  (total 11 workers using 24073 MB)
@  2949s  (total 11 workers using 24345 MB)
@  2960s  (total 11 workers using 24219 MB)
@  2971s  (total 11 workers using 24437 MB)
@  2983s  (total 11 workers using 24273 MB)
@  2994s  (total 11 workers using 24662 MB)
@  3005s  (total 11 workers using 24395 MB)
@  3016s  (total 11 workers using 24491 MB)
@  3027s  (total 11 workers using 24549 MB)
@  3038s  (total 11 workers using 24620 MB)
@  3049s  (total 11 workers using 24975 MB)
@  3060s  (total 11 workers using 24764 MB)
@  3072s  (total 11 workers using 25049 MB)
@  3083s  (total 11 workers using 24946 MB)
@  3094s  (total 11 workers using 24837 MB)
@  3105s  (total 11 workers using 24937 MB)
@  3116s  (total 11 workers using 25098 MB)
@  3127s  (total 11 workers using 25358 MB)
@  3138s  (total 11 workers using 25444 MB)
@  3149s  (total 11 workers using 25496 MB)
@  3160s  (total 11 workers using 25812 MB)
@  3171s  (total 11 workers using 25268 MB)
@  3183s  (total 11 workers using 25655 MB)
@  3194s  (total 11 workers using 25527 MB)
@  3205s  (total 11 workers using 26200 MB)
@  3216s  (total 11 workers using 26061 MB)
@  3227s  (total 11 workers using 25971 MB)
@  3238s  (total 11 workers using 26379 MB)
@  3249s  (total 11 workers using 26101 MB)
@  3260s  (total 11 workers using 26462 MB)
@  3272s  (total 11 workers using 26144 MB)
@  3283s  (total 11 workers using 26184 MB)
@  3294s  (total 11 workers using 26598 MB)
@  3305s  (total 11 workers using 26261 MB)
@  3316s  (total 11 workers using 26420 MB)
@  3327s  (total 11 workers using 26944 MB)
@  3338s  (total 11 workers using 26980 MB)
@  3349s  (total 11 workers using 26586 MB)
@  3360s  (total 11 workers using 26647 MB)
@  3371s  (total 11 workers using 27160 MB)
@  3383s  (total 11 workers using 27183 MB)
@  3394s  (total 11 workers using 26738 MB)
@  3405s  (total 11 workers using 27234 MB)
@  3416s  (total 11 workers using 26926 MB)
@  3427s  (total 11 workers using 27465 MB)
@  3438s  (total 11 workers using 27537 MB)
@  3449s  (total 11 workers using 27510 MB)
@  3460s  (total 11 workers using 27394 MB)
@  3472s  (total 11 workers using 27404 MB)
@  3483s  (total 11 workers using 27994 MB)
@  3494s  (total 11 workers using 27520 MB)
@  3505s  (total 11 workers using 27770 MB)
@  3516s  (total 11 workers using 28021 MB)
@  3527s  (total 11 workers using 27580 MB)
@  3538s  (total 11 workers using 28262 MB)
@  3549s  (total 11 workers using 27953 MB)
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3554s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3554s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3555s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3555s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3555s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3555s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3556s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3560s  (total 1 workers using 1687 MB)
@  3570s  (total 1 workers using 1687 MB)
@  3572s  (stopping all workers)
@  3572s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3572s  (copied results from worker 0 in /tmp//pr_test)
@  3572s  [0;30;47m(proof race finished with answer unknown in 3572.29 seconds)[m
unknown
c done
