c host: c3n19
c start: Fri Oct 18 21:42:20 CEST 2019
c arrayjobid: 17567257
c jobid: 17567635
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck2_r0-p145.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567635.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   305s  (total 11 workers using 10377 MB)
@   316s  (total 11 workers using 11089 MB)
@   327s  (total 11 workers using 11290 MB)
@   338s  (total 11 workers using 11583 MB)
@   349s  (total 11 workers using 11809 MB)
@   360s  (total 11 workers using 12090 MB)
@   371s  (total 11 workers using 12352 MB)
@   383s  (total 11 workers using 12759 MB)
@   394s  (total 11 workers using 12892 MB)
@   405s  (total 11 workers using 12869 MB)
@   416s  (total 11 workers using 12915 MB)
@   427s  (total 11 workers using 13079 MB)
@   438s  (total 11 workers using 13363 MB)
@   450s  (total 11 workers using 13370 MB)
@   461s  (total 11 workers using 13470 MB)
@   472s  (total 11 workers using 13555 MB)
@   483s  (total 11 workers using 13794 MB)
@   494s  (total 11 workers using 14004 MB)
@   505s  (total 11 workers using 14411 MB)
@   516s  (total 11 workers using 14575 MB)
@   527s  (total 11 workers using 14687 MB)
@   538s  (total 11 workers using 15066 MB)
@   549s  (total 11 workers using 15032 MB)
@   561s  (total 11 workers using 15103 MB)
@   572s  (total 11 workers using 15041 MB)
@   583s  (total 11 workers using 15117 MB)
@   594s  (total 11 workers using 15304 MB)
@   605s  (total 11 workers using 15504 MB)
@   616s  (total 11 workers using 15629 MB)
@   627s  (total 11 workers using 16050 MB)
@   638s  (total 11 workers using 16344 MB)
@   650s  (total 11 workers using 16325 MB)
@   661s  (total 11 workers using 16198 MB)
@   672s  (total 11 workers using 16480 MB)
@   683s  (total 11 workers using 16549 MB)
@   694s  (total 11 workers using 17011 MB)
@   705s  (total 11 workers using 16936 MB)
@   717s  (total 11 workers using 17196 MB)
@   728s  (total 11 workers using 17298 MB)
@   739s  (total 11 workers using 17302 MB)
@   750s  (total 11 workers using 17316 MB)
@   761s  (total 11 workers using 17450 MB)
@   772s  (total 11 workers using 17681 MB)
@   784s  (total 11 workers using 17905 MB)
@   795s  (total 11 workers using 17909 MB)
@   806s  (total 11 workers using 18131 MB)
@   817s  (total 11 workers using 18224 MB)
@   828s  (total 11 workers using 18480 MB)
@   839s  (total 11 workers using 18533 MB)
@   850s  (total 11 workers using 18832 MB)
@   861s  (total 11 workers using 18923 MB)
@   873s  (total 11 workers using 18810 MB)
@   884s  (total 11 workers using 19068 MB)
@   895s  (total 11 workers using 19278 MB)
@   906s  (total 11 workers using 19413 MB)
@   917s  (total 11 workers using 19858 MB)
@   928s  (total 11 workers using 19798 MB)
@   940s  (total 11 workers using 20049 MB)
@   951s  (total 11 workers using 21048 MB)
@   962s  (total 11 workers using 20690 MB)
@   973s  (total 11 workers using 20773 MB)
@   984s  (total 11 workers using 20933 MB)
@   995s  (total 11 workers using 21049 MB)
@  1006s  (total 11 workers using 21383 MB)
@  1017s  (total 11 workers using 21476 MB)
@  1029s  (total 11 workers using 21610 MB)
@  1040s  (total 11 workers using 21575 MB)
@  1051s  (total 11 workers using 21778 MB)
@  1062s  (total 11 workers using 21899 MB)
@  1073s  (total 11 workers using 22045 MB)
@  1084s  (total 11 workers using 22439 MB)
@  1096s  (total 11 workers using 22542 MB)
@  1107s  (total 11 workers using 22693 MB)
@  1118s  (total 11 workers using 22706 MB)
@  1129s  (total 11 workers using 23240 MB)
@  1140s  (total 11 workers using 22949 MB)
@  1151s  (total 11 workers using 23089 MB)
@  1162s  (total 11 workers using 23129 MB)
@  1173s  (total 11 workers using 23541 MB)
@  1185s  (total 11 workers using 23802 MB)
@  1196s  (total 11 workers using 23904 MB)
@  1207s  (total 11 workers using 24295 MB)
@  1218s  (total 11 workers using 24114 MB)
@  1229s  (total 11 workers using 24304 MB)
@  1240s  (total 11 workers using 24272 MB)
@  1251s  (total 11 workers using 24672 MB)
@  1262s  (total 11 workers using 24780 MB)
@  1274s  (total 11 workers using 25055 MB)
@  1285s  (total 11 workers using 25499 MB)
@  1296s  (total 11 workers using 25338 MB)
@  1307s  (total 11 workers using 25462 MB)
@  1318s  (total 11 workers using 25790 MB)
@  1329s  (total 11 workers using 25990 MB)
@  1341s  (total 11 workers using 25920 MB)
@  1352s  (total 11 workers using 26068 MB)
@  1363s  (total 11 workers using 26371 MB)
@  1374s  (total 11 workers using 26748 MB)
@  1385s  (total 11 workers using 26869 MB)
@  1396s  (total 11 workers using 27075 MB)
@  1407s  (total 11 workers using 27179 MB)
@  1418s  (total 11 workers using 27084 MB)
@  1430s  (total 11 workers using 27111 MB)
@  1441s  (total 11 workers using 27148 MB)
@  1452s  (total 11 workers using 27633 MB)
@  1463s  (total 11 workers using 27421 MB)
@  1474s  (total 11 workers using 27685 MB)
@  1485s  (total 11 workers using 27727 MB)
@  1496s  (total 11 workers using 28147 MB)
@  1507s  (total 11 workers using 27747 MB)
@  1519s  (total 11 workers using 27969 MB)
@  1530s  (total 11 workers using 28291 MB)
@  1541s  (total 11 workers using 28331 MB)
@  1552s  (total 11 workers using 28386 MB)
@  1563s  (total 11 workers using 29116 MB)
@  1574s  (total 11 workers using 28686 MB)
@  1585s  (total 11 workers using 29132 MB)
@  1596s  (total 11 workers using 29139 MB)
@  1608s  (total 11 workers using 29713 MB)
@  1619s  (total 11 workers using 28997 MB)
@  1630s  (total 11 workers using 29431 MB)
@  1641s  (total 11 workers using 29464 MB)
@  1652s  (total 11 workers using 29629 MB)
@  1663s  (total 11 workers using 30291 MB)
@  1675s  (total 11 workers using 29739 MB)
@  1686s  (total 11 workers using 30279 MB)
@  1697s  (total 11 workers using 30246 MB)
@  1708s  (total 11 workers using 29964 MB)
@  1719s  (total 11 workers using 30127 MB)
@  1730s  (total 11 workers using 30290 MB)
@  1741s  (total 11 workers using 30231 MB)
@  1752s  (total 11 workers using 30714 MB)
@  1763s  (total 11 workers using 30672 MB)
@  1774s  (total 11 workers using 31170 MB)
@  1786s  (total 11 workers using 30964 MB)
@  1796s  (total 11 workers using 31347 MB)
@  1808s  (total 11 workers using 30791 MB)
@  1819s  (total 11 workers using 31701 MB)
@  1830s  (total 11 workers using 31250 MB)
@  1841s  (total 11 workers using 31501 MB)
@  1852s  (total 11 workers using 31522 MB)
@  1863s  (total 11 workers using 32014 MB)
@  1874s  (total 11 workers using 31762 MB)
@  1885s  (total 11 workers using 31844 MB)
@  1896s  (total 11 workers using 31728 MB)
@  1907s  (total 11 workers using 32254 MB)
@  1919s  (total 11 workers using 32119 MB)
@  1929s  (total 11 workers using 32457 MB)
@  1941s  (total 11 workers using 32295 MB)
@  1952s  (total 11 workers using 32692 MB)
@  1963s  (total 11 workers using 31933 MB)
@  1974s  (total 11 workers using 32458 MB)
@  1985s  (total 11 workers using 32649 MB)
@  1996s  (total 11 workers using 32736 MB)
@  2007s  (total 11 workers using 32512 MB)
@  2018s  (total 11 workers using 32353 MB)
@  2029s  (total 11 workers using 32829 MB)
@  2040s  (total 11 workers using 33072 MB)
@  2052s  (total 11 workers using 32944 MB)
@  2062s  (total 11 workers using 33322 MB)
@  2074s  (total 11 workers using 33053 MB)
@  2085s  (total 11 workers using 33805 MB)
@  2096s  (total 11 workers using 33456 MB)
@  2107s  (total 11 workers using 34484 MB)
@  2118s  (total 11 workers using 33900 MB)
@  2129s  (total 11 workers using 34722 MB)
@  2140s  (total 11 workers using 34311 MB)
@  2151s  (total 11 workers using 34986 MB)
@  2162s  (total 11 workers using 34770 MB)
@  2173s  (total 11 workers using 35593 MB)
@  2184s  (total 11 workers using 34934 MB)
@  2195s  (total 11 workers using 35957 MB)
@  2207s  (total 11 workers using 35283 MB)
@  2218s  (total 11 workers using 35652 MB)
@  2229s  (total 11 workers using 35462 MB)
@  2240s  (total 11 workers using 35366 MB)
@  2251s  (total 11 workers using 35837 MB)
@  2262s  (total 11 workers using 35844 MB)
@  2273s  (total 11 workers using 36150 MB)
@  2284s  (total 11 workers using 36885 MB)
@  2295s  (total 11 workers using 36167 MB)
@  2306s  (total 11 workers using 36258 MB)
@  2317s  (total 11 workers using 36398 MB)
@  2328s  (total 11 workers using 36526 MB)
@  2340s  (total 11 workers using 36529 MB)
@  2350s  (total 11 workers using 36724 MB)
@  2362s  (total 11 workers using 36805 MB)
@  2373s  (total 11 workers using 37799 MB)
@  2384s  (total 11 workers using 36980 MB)
@  2395s  (total 11 workers using 37794 MB)
@  2406s  (total 11 workers using 37275 MB)
@  2417s  (total 11 workers using 37292 MB)
@  2428s  (total 11 workers using 37392 MB)
@  2439s  (total 11 workers using 37124 MB)
@  2450s  (total 11 workers using 37352 MB)
@  2461s  (total 11 workers using 37462 MB)
@  2472s  (total 11 workers using 37541 MB)
@  2483s  (total 11 workers using 37477 MB)
@  2495s  (total 11 workers using 38046 MB)
@  2506s  (total 11 workers using 37506 MB)
@  2517s  (total 11 workers using 38346 MB)
@  2528s  (total 11 workers using 37865 MB)
@  2539s  (total 11 workers using 38643 MB)
@  2550s  (total 11 workers using 37635 MB)
@  2561s  (total 11 workers using 38832 MB)
@  2572s  (total 11 workers using 37821 MB)
@  2583s  (total 11 workers using 38626 MB)
@  2594s  (total 11 workers using 37856 MB)
@  2605s  (total 11 workers using 38965 MB)
@  2616s  (total 11 workers using 37998 MB)
@  2628s  (total 11 workers using 38926 MB)
@  2639s  (total 11 workers using 38385 MB)
@  2650s  (total 11 workers using 39145 MB)
@  2661s  (total 11 workers using 38544 MB)
@  2672s  (total 11 workers using 39076 MB)
@  2683s  (total 11 workers using 38809 MB)
@  2694s  (total 11 workers using 39313 MB)
@  2705s  (total 11 workers using 39102 MB)
@  2716s  (total 11 workers using 39872 MB)
@  2727s  (total 11 workers using 39590 MB)
@  2738s  (total 11 workers using 40213 MB)
@  2749s  (total 11 workers using 39779 MB)
@  2761s  (total 11 workers using 40589 MB)
@  2771s  (total 11 workers using 39949 MB)
@  2783s  (total 11 workers using 40643 MB)
@  2794s  (total 11 workers using 39858 MB)
@  2805s  (total 11 workers using 41055 MB)
@  2816s  (total 11 workers using 40187 MB)
@  2827s  (total 11 workers using 40879 MB)
@  2838s  (total 11 workers using 40619 MB)
@  2849s  (total 11 workers using 40875 MB)
@  2860s  (total 11 workers using 40663 MB)
@  2871s  (total 11 workers using 41140 MB)
@  2882s  (total 11 workers using 40803 MB)
@  2893s  (total 11 workers using 40944 MB)
@  2904s  (total 11 workers using 41047 MB)
@  2915s  (total 11 workers using 41223 MB)
@  2926s  (total 11 workers using 41031 MB)
@  2937s  (total 11 workers using 41544 MB)
@  2948s  (total 11 workers using 41186 MB)
@  2959s  (total 11 workers using 42452 MB)
@  2970s  (total 11 workers using 42138 MB)
@  2982s  (total 11 workers using 42488 MB)
@  2992s  (total 11 workers using 41969 MB)
@  3004s  (total 11 workers using 42979 MB)
@  3015s  (total 11 workers using 41882 MB)
@  3026s  (total 11 workers using 43032 MB)
@  3037s  (total 11 workers using 42498 MB)
@  3048s  (total 11 workers using 43180 MB)
@  3059s  (total 11 workers using 42823 MB)
@  3070s  (total 11 workers using 43391 MB)
@  3081s  (total 11 workers using 42772 MB)
@  3092s  (total 11 workers using 43092 MB)
@  3103s  (total 11 workers using 42619 MB)
@  3114s  (total 11 workers using 43746 MB)
@  3125s  (total 11 workers using 43003 MB)
@  3136s  (total 11 workers using 43996 MB)
@  3147s  (total 11 workers using 42672 MB)
@  3158s  (total 11 workers using 43608 MB)
@  3169s  (total 11 workers using 43432 MB)
@  3181s  (total 11 workers using 43523 MB)
@  3191s  (total 11 workers using 43244 MB)
@  3203s  (total 11 workers using 44136 MB)
@  3214s  (total 11 workers using 43274 MB)
@  3225s  (total 11 workers using 44534 MB)
@  3236s  (total 11 workers using 43846 MB)
@  3247s  (total 11 workers using 44180 MB)
@  3258s  (total 11 workers using 44115 MB)
@  3269s  (total 11 workers using 44786 MB)
@  3280s  (total 11 workers using 44315 MB)
@  3291s  (total 11 workers using 44892 MB)
@  3302s  (total 11 workers using 45247 MB)
@  3313s  (total 11 workers using 44657 MB)
@  3324s  (total 11 workers using 45420 MB)
@  3335s  (total 11 workers using 45203 MB)
@  3346s  (total 11 workers using 45799 MB)
@  3357s  (total 11 workers using 45482 MB)
@  3368s  (total 11 workers using 45546 MB)
@  3379s  (total 11 workers using 45290 MB)
@  3390s  (total 11 workers using 45742 MB)
@  3402s  (total 11 workers using 45115 MB)
@  3412s  (total 11 workers using 46330 MB)
@  3424s  (total 11 workers using 44988 MB)
@  3435s  (total 11 workers using 46147 MB)
@  3446s  (total 11 workers using 45743 MB)
@  3457s  (total 11 workers using 45811 MB)
@  3468s  (total 11 workers using 45247 MB)
@  3479s  (total 11 workers using 46432 MB)
@  3490s  (total 11 workers using 45548 MB)
@  3501s  (total 11 workers using 46131 MB)
@  3512s  (total 11 workers using 46438 MB)
@  3523s  (total 11 workers using 46033 MB)
@  3534s  (total 11 workers using 47005 MB)
@  3545s  (total 11 workers using 46542 MB)
@  3554s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3555s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3556s  (total 7 workers using 39292 MB)
@  3557s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3557s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3558s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3566s  (total 4 workers using 11348 MB)
@  3573s  (stopping all workers)
@  3573s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3573s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3573s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3573s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3573s  (copied results from worker 0 in /tmp//pr_test)
@  3573s  [0;30;47m(proof race finished with answer unknown in 3573.08 seconds)[m
unknown
c done
