c host: c3n12
c start: Fri Oct 18 23:13:44 CEST 2019
c arrayjobid: 17567257
c jobid: 17567727
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r0-p064.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567727.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   305s  (total 11 workers using 17058 MB)
@   316s  (total 11 workers using 17710 MB)
@   327s  (total 11 workers using 18675 MB)
@   339s  (total 11 workers using 19408 MB)
@   350s  (total 11 workers using 18871 MB)
@   361s  (total 11 workers using 20033 MB)
@   372s  (total 11 workers using 21247 MB)
@   383s  (total 11 workers using 21530 MB)
@   394s  (total 11 workers using 21773 MB)
@   405s  (total 11 workers using 21853 MB)
@   416s  (total 11 workers using 21345 MB)
@   427s  (total 11 workers using 22888 MB)
@   438s  (total 11 workers using 22336 MB)
@   449s  (total 11 workers using 22108 MB)
@   460s  (total 11 workers using 22407 MB)
@   472s  (total 11 workers using 23459 MB)
@   483s  (total 11 workers using 24255 MB)
@   494s  (total 11 workers using 24021 MB)
@   505s  (total 11 workers using 24094 MB)
@   516s  (total 11 workers using 24312 MB)
@   527s  (total 11 workers using 23426 MB)
@   538s  (total 11 workers using 24196 MB)
@   549s  (total 11 workers using 23545 MB)
@   560s  (total 11 workers using 25159 MB)
@   571s  (total 11 workers using 24285 MB)
@   583s  (total 11 workers using 25540 MB)
@   593s  (total 11 workers using 24546 MB)
@   605s  (total 11 workers using 26157 MB)
@   616s  (total 11 workers using 27024 MB)
@   627s  (total 11 workers using 25892 MB)
@   638s  (total 11 workers using 26430 MB)
@   649s  (total 11 workers using 27730 MB)
@   660s  (total 11 workers using 28206 MB)
@   672s  (total 11 workers using 28249 MB)
@   683s  (total 11 workers using 28549 MB)
@   694s  (total 11 workers using 29163 MB)
@   705s  (total 11 workers using 28948 MB)
@   716s  (total 11 workers using 29128 MB)
@   727s  (total 11 workers using 28585 MB)
@   738s  (total 11 workers using 29892 MB)
@   749s  (total 11 workers using 29679 MB)
@   761s  (total 11 workers using 29269 MB)
@   772s  (total 11 workers using 29343 MB)
@   783s  (total 11 workers using 30643 MB)
@   794s  (total 11 workers using 30260 MB)
@   805s  (total 11 workers using 31421 MB)
@   816s  (total 11 workers using 30377 MB)
@   827s  (total 11 workers using 32034 MB)
@   838s  (total 11 workers using 30597 MB)
@   849s  (total 11 workers using 32143 MB)
@   860s  (total 11 workers using 32769 MB)
@   872s  (total 11 workers using 31791 MB)
@   883s  (total 11 workers using 33146 MB)
@   894s  (total 11 workers using 33596 MB)
@   905s  (total 11 workers using 32254 MB)
@   916s  (total 11 workers using 32175 MB)
@   927s  (total 11 workers using 32351 MB)
@   939s  (total 11 workers using 33113 MB)
@   950s  (total 11 workers using 33222 MB)
@   961s  (total 11 workers using 33672 MB)
@   972s  (total 11 workers using 33478 MB)
@   983s  (total 11 workers using 32686 MB)
@   994s  (total 11 workers using 32240 MB)
@  1006s  (total 11 workers using 32805 MB)
@  1017s  (total 11 workers using 32631 MB)
@  1028s  (total 11 workers using 32760 MB)
@  1039s  (total 11 workers using 35256 MB)
@  1050s  (total 11 workers using 35600 MB)
@  1061s  (total 11 workers using 34737 MB)
@  1073s  (total 11 workers using 34511 MB)
@  1084s  (total 11 workers using 36663 MB)
@  1095s  (total 11 workers using 36643 MB)
@  1106s  (total 11 workers using 35536 MB)
@  1117s  (total 11 workers using 35010 MB)
@  1128s  (total 11 workers using 37280 MB)
@  1140s  (total 11 workers using 36056 MB)
@  1151s  (total 11 workers using 37990 MB)
@  1162s  (total 11 workers using 37894 MB)
@  1173s  (total 11 workers using 38288 MB)
@  1184s  (total 11 workers using 38188 MB)
@  1195s  (total 11 workers using 39890 MB)
@  1207s  (total 11 workers using 38377 MB)
@  1218s  (total 11 workers using 39874 MB)
@  1229s  (total 11 workers using 38501 MB)
@  1240s  (total 11 workers using 40171 MB)
@  1251s  (total 11 workers using 38412 MB)
@  1262s  (total 11 workers using 39445 MB)
@  1273s  (total 11 workers using 41093 MB)
@  1284s  (total 11 workers using 39205 MB)
@  1296s  (total 11 workers using 40982 MB)
@  1307s  (total 11 workers using 42591 MB)
@  1318s  (total 11 workers using 39933 MB)
@  1329s  (total 11 workers using 44268 MB)
@  1340s  (total 11 workers using 44726 MB)
@  1351s  (total 11 workers using 44770 MB)
@  1363s  (total 11 workers using 42826 MB)
@  1374s  (total 11 workers using 43073 MB)
@  1385s  (total 11 workers using 45407 MB)
@  1396s  (total 11 workers using 44211 MB)
@  1407s  (total 11 workers using 45628 MB)
@  1418s  (total 11 workers using 46371 MB)
@  1429s  (total 11 workers using 46234 MB)
@  1441s  (total 11 workers using 46470 MB)
@  1452s  (total 11 workers using 44000 MB)
@  1463s  (total 11 workers using 44235 MB)
@  1474s  (total 11 workers using 44475 MB)
@  1478s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  1485s  (total 10 workers using 26866 MB)
@  1496s  (total 10 workers using 27007 MB)
@  1507s  (total 10 workers using 26209 MB)
@  1518s  (total 10 workers using 26958 MB)
@  1528s  (total 10 workers using 27202 MB)
@  1540s  (total 10 workers using 27636 MB)
@  1550s  (total 10 workers using 27484 MB)
@  1561s  (total 10 workers using 26666 MB)
@  1572s  (total 10 workers using 26742 MB)
@  1583s  (total 10 workers using 26682 MB)
@  1594s  (total 10 workers using 27119 MB)
@  1605s  (total 10 workers using 26776 MB)
@  1616s  (total 10 workers using 26719 MB)
@  1627s  (total 10 workers using 27112 MB)
@  1638s  (total 10 workers using 26920 MB)
@  1649s  (total 10 workers using 27061 MB)
@  1660s  (total 10 workers using 27102 MB)
@  1671s  (total 10 workers using 27128 MB)
@  1681s  (total 10 workers using 27341 MB)
@  1693s  (total 10 workers using 27970 MB)
@  1703s  (total 10 workers using 27441 MB)
@  1714s  (total 10 workers using 27384 MB)
@  1725s  (total 10 workers using 27977 MB)
@  1736s  (total 10 workers using 27625 MB)
@  1747s  (total 10 workers using 27677 MB)
@  1758s  (total 10 workers using 27841 MB)
@  1769s  (total 10 workers using 28147 MB)
@  1780s  (total 10 workers using 28016 MB)
@  1791s  (total 10 workers using 28025 MB)
@  1802s  (total 10 workers using 29011 MB)
@  1813s  (total 10 workers using 28359 MB)
@  1824s  (total 10 workers using 28603 MB)
@  1835s  (total 10 workers using 28405 MB)
@  1846s  (total 10 workers using 28930 MB)
@  1856s  (total 10 workers using 28862 MB)
@  1867s  (total 10 workers using 28852 MB)
@  1878s  (total 10 workers using 28974 MB)
@  1889s  (total 10 workers using 28968 MB)
@  1900s  (total 10 workers using 28977 MB)
@  1911s  (total 10 workers using 29473 MB)
@  1922s  (total 10 workers using 29775 MB)
@  1933s  (total 10 workers using 29282 MB)
@  1944s  (total 10 workers using 29251 MB)
@  1955s  (total 10 workers using 30132 MB)
@  1966s  (total 10 workers using 30170 MB)
@  1977s  (total 10 workers using 29842 MB)
@  1988s  (total 10 workers using 29879 MB)
@  1999s  (total 10 workers using 30044 MB)
@  2010s  (total 10 workers using 29982 MB)
@  2021s  (total 10 workers using 31166 MB)
@  2031s  (total 10 workers using 30852 MB)
@  2042s  (total 10 workers using 30303 MB)
@  2053s  (total 10 workers using 30965 MB)
@  2064s  (total 10 workers using 30587 MB)
@  2075s  (total 10 workers using 30755 MB)
@  2086s  (total 10 workers using 30947 MB)
@  2097s  (total 10 workers using 30949 MB)
@  2108s  (total 10 workers using 30992 MB)
@  2119s  (total 10 workers using 32092 MB)
@  2130s  (total 10 workers using 31629 MB)
@  2141s  (total 10 workers using 31065 MB)
@  2152s  (total 10 workers using 32008 MB)
@  2163s  (total 10 workers using 31542 MB)
@  2174s  (total 10 workers using 32767 MB)
@  2184s  (total 10 workers using 32285 MB)
@  2196s  (total 10 workers using 33794 MB)
@  2206s  (total 10 workers using 32434 MB)
@  2217s  (total 10 workers using 33665 MB)
@  2228s  (total 10 workers using 33746 MB)
@  2239s  (total 10 workers using 33750 MB)
@  2250s  (total 10 workers using 33819 MB)
@  2261s  (total 10 workers using 34464 MB)
@  2272s  (total 10 workers using 34009 MB)
@  2283s  (total 10 workers using 34159 MB)
@  2294s  (total 10 workers using 34695 MB)
@  2305s  (total 10 workers using 34408 MB)
@  2316s  (total 10 workers using 34430 MB)
@  2327s  (total 10 workers using 34510 MB)
@  2338s  (total 10 workers using 34521 MB)
@  2349s  (total 10 workers using 34899 MB)
@  2360s  (total 10 workers using 35589 MB)
@  2371s  (total 10 workers using 35804 MB)
@  2381s  (total 10 workers using 35660 MB)
@  2393s  (total 10 workers using 37065 MB)
@  2403s  (total 10 workers using 35830 MB)
@  2414s  (total 10 workers using 36127 MB)
@  2425s  (total 10 workers using 36405 MB)
@  2436s  (total 10 workers using 36534 MB)
@  2447s  (total 10 workers using 36799 MB)
@  2458s  (total 10 workers using 36639 MB)
@  2469s  (total 10 workers using 36467 MB)
@  2480s  (total 10 workers using 36928 MB)
@  2491s  (total 10 workers using 37064 MB)
@  2502s  (total 10 workers using 36847 MB)
@  2513s  (total 10 workers using 37184 MB)
@  2524s  (total 10 workers using 37516 MB)
@  2535s  (total 10 workers using 37765 MB)
@  2546s  (total 10 workers using 37883 MB)
@  2556s  (total 10 workers using 38767 MB)
@  2568s  (total 10 workers using 37638 MB)
@  2578s  (total 10 workers using 38044 MB)
@  2589s  (total 10 workers using 38065 MB)
@  2600s  (total 10 workers using 37967 MB)
@  2611s  (total 10 workers using 39289 MB)
@  2622s  (total 10 workers using 39313 MB)
@  2633s  (total 10 workers using 38003 MB)
@  2644s  (total 10 workers using 37181 MB)
@  2655s  (total 10 workers using 38237 MB)
@  2666s  (total 10 workers using 38074 MB)
@  2677s  (total 10 workers using 38851 MB)
@  2688s  (total 10 workers using 38127 MB)
@  2699s  (total 10 workers using 38295 MB)
@  2710s  (total 10 workers using 38209 MB)
@  2721s  (total 10 workers using 38662 MB)
@  2731s  (total 10 workers using 38391 MB)
@  2743s  (total 10 workers using 38524 MB)
@  2753s  (total 10 workers using 38382 MB)
@  2764s  (total 10 workers using 38391 MB)
@  2775s  (total 10 workers using 38665 MB)
@  2786s  (total 10 workers using 38936 MB)
@  2797s  (total 10 workers using 38649 MB)
@  2808s  (total 10 workers using 38682 MB)
@  2819s  (total 10 workers using 38631 MB)
@  2830s  (total 10 workers using 38867 MB)
@  2841s  (total 10 workers using 38663 MB)
@  2852s  (total 10 workers using 38973 MB)
@  2863s  (total 10 workers using 38807 MB)
@  2874s  (total 10 workers using 38968 MB)
@  2884s  (total 10 workers using 38872 MB)
@  2895s  (total 10 workers using 39006 MB)
@  2906s  (total 10 workers using 39128 MB)
@  2917s  (total 10 workers using 40735 MB)
@  2928s  (total 10 workers using 39500 MB)
@  2939s  (total 10 workers using 39548 MB)
@  2950s  (total 10 workers using 39638 MB)
@  2961s  (total 10 workers using 39639 MB)
@  2972s  (total 10 workers using 39773 MB)
@  2983s  (total 10 workers using 39760 MB)
@  2994s  (total 10 workers using 39783 MB)
@  3005s  (total 10 workers using 40232 MB)
@  3015s  (total 10 workers using 39885 MB)
@  3026s  (total 10 workers using 40213 MB)
@  3037s  (total 10 workers using 39892 MB)
@  3048s  (total 10 workers using 40178 MB)
@  3059s  (total 10 workers using 40100 MB)
@  3070s  (total 10 workers using 40159 MB)
@  3081s  (total 10 workers using 40106 MB)
@  3092s  (total 10 workers using 40214 MB)
@  3103s  (total 10 workers using 40224 MB)
@  3114s  (total 10 workers using 40048 MB)
@  3125s  (total 10 workers using 40475 MB)
@  3136s  (total 10 workers using 40391 MB)
@  3146s  (total 10 workers using 41117 MB)
@  3157s  (total 10 workers using 40546 MB)
@  3168s  (total 10 workers using 40346 MB)
@  3179s  (total 10 workers using 40378 MB)
@  3190s  (total 10 workers using 40742 MB)
@  3201s  (total 10 workers using 40458 MB)
@  3212s  (total 10 workers using 41279 MB)
@  3223s  (total 10 workers using 40502 MB)
@  3234s  (total 10 workers using 40986 MB)
@  3245s  (total 10 workers using 40566 MB)
@  3256s  (total 10 workers using 40614 MB)
@  3267s  (total 10 workers using 41050 MB)
@  3277s  (total 10 workers using 40813 MB)
@  3288s  (total 10 workers using 40839 MB)
@  3299s  (total 10 workers using 41466 MB)
@  3310s  (total 10 workers using 41003 MB)
@  3321s  (total 10 workers using 41058 MB)
@  3332s  (total 10 workers using 43053 MB)
@  3343s  (total 10 workers using 41400 MB)
@  3354s  (total 10 workers using 41164 MB)
@  3365s  (total 10 workers using 41640 MB)
@  3376s  (total 10 workers using 41297 MB)
@  3387s  (total 10 workers using 41303 MB)
@  3398s  (total 10 workers using 42161 MB)
@  3408s  (total 10 workers using 41379 MB)
@  3420s  (total 10 workers using 42227 MB)
@  3430s  (total 10 workers using 42046 MB)
@  3441s  (total 10 workers using 42232 MB)
@  3452s  (total 10 workers using 42264 MB)
@  3463s  (total 10 workers using 42631 MB)
@  3474s  (total 10 workers using 42224 MB)
@  3485s  (total 10 workers using 42438 MB)
@  3496s  (total 10 workers using 42206 MB)
@  3507s  (total 10 workers using 42962 MB)
@  3518s  (total 10 workers using 42361 MB)
@  3529s  (total 10 workers using 42229 MB)
@  3539s  (total 10 workers using 42614 MB)
@  3551s  (total 10 workers using 42216 MB)
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3554s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3554s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3555s  (worker 2 finished with result unknown) python3 avr.py
@  3557s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3558s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3561s  (total 3 workers using 14048 MB)
@  3571s  (total 3 workers using 14048 MB)
@  3575s  (stopping all workers)
@  3575s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3575s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3576s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3576s  (copied results from worker 0 in /tmp//pr_test)
@  3576s  [0;30;47m(proof race finished with answer unknown in 3575.66 seconds)[m
unknown
c done
