c host: c3n05
c start: Fri Oct 18 21:55:22 CEST 2019
c arrayjobid: 17567257
c jobid: 17567653
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r0-p021.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567653.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   306s  (total 11 workers using 5008 MB)
@   317s  (total 11 workers using 5088 MB)
@   328s  (total 11 workers using 5160 MB)
@   339s  (total 11 workers using 5311 MB)
@   350s  (total 11 workers using 5419 MB)
@   361s  (total 11 workers using 5499 MB)
@   372s  (total 11 workers using 5575 MB)
@   384s  (total 11 workers using 5647 MB)
@   395s  (total 11 workers using 5726 MB)
@   406s  (total 11 workers using 5789 MB)
@   417s  (total 11 workers using 5908 MB)
@   428s  (total 11 workers using 6050 MB)
@   439s  (total 11 workers using 6168 MB)
@   450s  (total 11 workers using 6202 MB)
@   461s  (total 11 workers using 6235 MB)
@   472s  (total 11 workers using 6219 MB)
@   483s  (total 11 workers using 6360 MB)
@   495s  (total 11 workers using 6402 MB)
@   506s  (total 11 workers using 6486 MB)
@   517s  (total 11 workers using 6527 MB)
@   528s  (total 11 workers using 6586 MB)
@   539s  (total 11 workers using 6658 MB)
@   550s  (total 11 workers using 6801 MB)
@   561s  (total 11 workers using 6820 MB)
@   572s  (total 11 workers using 6916 MB)
@   584s  (total 11 workers using 6927 MB)
@   595s  (total 11 workers using 7052 MB)
@   606s  (total 11 workers using 7125 MB)
@   617s  (total 11 workers using 7125 MB)
@   628s  (total 11 workers using 7290 MB)
@   639s  (total 11 workers using 7292 MB)
@   650s  (total 11 workers using 7339 MB)
@   661s  (total 11 workers using 7440 MB)
@   672s  (total 11 workers using 7634 MB)
@   683s  (total 11 workers using 7607 MB)
@   694s  (total 11 workers using 7686 MB)
@   705s  (total 11 workers using 7748 MB)
@   716s  (total 11 workers using 7828 MB)
@   727s  (total 11 workers using 7880 MB)
@   739s  (total 11 workers using 7956 MB)
@   750s  (total 11 workers using 7994 MB)
@   761s  (total 11 workers using 8012 MB)
@   772s  (total 11 workers using 8094 MB)
@   783s  (total 11 workers using 8105 MB)
@   794s  (total 11 workers using 8176 MB)
@   805s  (total 11 workers using 8213 MB)
@   816s  (total 11 workers using 8274 MB)
@   827s  (total 11 workers using 8308 MB)
@   838s  (total 11 workers using 8248 MB)
@   849s  (total 11 workers using 8497 MB)
@   860s  (total 11 workers using 8528 MB)
@   871s  (total 11 workers using 8555 MB)
@   882s  (total 11 workers using 8598 MB)
@   893s  (total 11 workers using 8813 MB)
@   904s  (total 11 workers using 8860 MB)
@   915s  (total 11 workers using 8875 MB)
@   926s  (total 11 workers using 8885 MB)
@   937s  (total 11 workers using 8982 MB)
@   948s  (total 11 workers using 9109 MB)
@   960s  (total 11 workers using 9212 MB)
@   970s  (total 11 workers using 9248 MB)
@   982s  (total 11 workers using 9377 MB)
@   992s  (total 11 workers using 9379 MB)
@  1004s  (total 11 workers using 9423 MB)
@  1015s  (total 11 workers using 9401 MB)
@  1026s  (total 11 workers using 9466 MB)
@  1037s  (total 11 workers using 9616 MB)
@  1048s  (total 11 workers using 9528 MB)
@  1059s  (total 11 workers using 9630 MB)
@  1070s  (total 11 workers using 9774 MB)
@  1081s  (total 11 workers using 9850 MB)
@  1092s  (total 11 workers using 9931 MB)
@  1103s  (total 11 workers using 9873 MB)
@  1114s  (total 11 workers using 10034 MB)
@  1125s  (total 11 workers using 10087 MB)
@  1136s  (total 11 workers using 10130 MB)
@  1147s  (total 11 workers using 10228 MB)
@  1158s  (total 11 workers using 10404 MB)
@  1169s  (total 11 workers using 10398 MB)
@  1180s  (total 11 workers using 10491 MB)
@  1191s  (total 11 workers using 10518 MB)
@  1203s  (total 11 workers using 10642 MB)
@  1214s  (total 11 workers using 10698 MB)
@  1225s  (total 11 workers using 10802 MB)
@  1236s  (total 11 workers using 10833 MB)
@  1247s  (total 11 workers using 10891 MB)
@  1258s  (total 11 workers using 10896 MB)
@  1269s  (total 11 workers using 10986 MB)
@  1280s  (total 11 workers using 11058 MB)
@  1291s  (total 11 workers using 11181 MB)
@  1302s  (total 11 workers using 11238 MB)
@  1313s  (total 11 workers using 11199 MB)
@  1324s  (total 11 workers using 11222 MB)
@  1335s  (total 11 workers using 11258 MB)
@  1346s  (total 11 workers using 11406 MB)
@  1357s  (total 11 workers using 11549 MB)
@  1368s  (total 11 workers using 11546 MB)
@  1380s  (total 11 workers using 11588 MB)
@  1390s  (total 11 workers using 11709 MB)
@  1402s  (total 11 workers using 11733 MB)
@  1413s  (total 11 workers using 11847 MB)
@  1424s  (total 11 workers using 11961 MB)
@  1435s  (total 11 workers using 12056 MB)
@  1446s  (total 11 workers using 12174 MB)
@  1457s  (total 11 workers using 12163 MB)
@  1468s  (total 11 workers using 12227 MB)
@  1479s  (total 11 workers using 12283 MB)
@  1490s  (total 11 workers using 12418 MB)
@  1501s  (total 11 workers using 12186 MB)
@  1512s  (total 11 workers using 12539 MB)
@  1523s  (total 11 workers using 12544 MB)
@  1534s  (total 11 workers using 12573 MB)
@  1545s  (total 11 workers using 12383 MB)
@  1556s  (total 11 workers using 12634 MB)
@  1567s  (total 11 workers using 12710 MB)
@  1578s  (total 11 workers using 12762 MB)
@  1589s  (total 11 workers using 12643 MB)
@  1600s  (total 11 workers using 12866 MB)
@  1611s  (total 11 workers using 12879 MB)
@  1623s  (total 11 workers using 12926 MB)
@  1633s  (total 11 workers using 12868 MB)
@  1645s  (total 11 workers using 12951 MB)
@  1656s  (total 11 workers using 13016 MB)
@  1667s  (total 11 workers using 13078 MB)
@  1678s  (total 11 workers using 13150 MB)
@  1689s  (total 11 workers using 13225 MB)
@  1700s  (total 11 workers using 13315 MB)
@  1711s  (total 11 workers using 13155 MB)
@  1722s  (total 11 workers using 13318 MB)
@  1733s  (total 11 workers using 13495 MB)
@  1744s  (total 11 workers using 13544 MB)
@  1755s  (total 11 workers using 13519 MB)
@  1766s  (total 11 workers using 13569 MB)
@  1777s  (total 11 workers using 13546 MB)
@  1788s  (total 11 workers using 13660 MB)
@  1799s  (total 11 workers using 13754 MB)
@  1810s  (total 11 workers using 13924 MB)
@  1821s  (total 11 workers using 14170 MB)
@  1832s  (total 11 workers using 14071 MB)
@  1844s  (total 11 workers using 14186 MB)
@  1854s  (total 11 workers using 14251 MB)
@  1866s  (total 11 workers using 14289 MB)
@  1876s  (total 11 workers using 14355 MB)
@  1888s  (total 11 workers using 14406 MB)
@  1899s  (total 11 workers using 14429 MB)
@  1910s  (total 11 workers using 14454 MB)
@  1921s  (total 11 workers using 14591 MB)
@  1932s  (total 11 workers using 14711 MB)
@  1943s  (total 11 workers using 14733 MB)
@  1954s  (total 11 workers using 14810 MB)
@  1965s  (total 11 workers using 14908 MB)
@  1976s  (total 11 workers using 14955 MB)
@  1987s  (total 11 workers using 15023 MB)
@  1998s  (total 11 workers using 15042 MB)
@  2009s  (total 11 workers using 15110 MB)
@  2020s  (total 11 workers using 15151 MB)
@  2031s  (total 11 workers using 15142 MB)
@  2042s  (total 11 workers using 15254 MB)
@  2053s  (total 11 workers using 15422 MB)
@  2064s  (total 11 workers using 15590 MB)
@  2075s  (total 11 workers using 15594 MB)
@  2087s  (total 11 workers using 15631 MB)
@  2097s  (total 11 workers using 15624 MB)
@  2109s  (total 11 workers using 15649 MB)
@  2120s  (total 11 workers using 15678 MB)
@  2131s  (total 11 workers using 15707 MB)
@  2142s  (total 11 workers using 15793 MB)
@  2153s  (total 11 workers using 15823 MB)
@  2164s  (total 11 workers using 15881 MB)
@  2175s  (total 11 workers using 16006 MB)
@  2186s  (total 11 workers using 16100 MB)
@  2197s  (total 11 workers using 16230 MB)
@  2208s  (total 11 workers using 16296 MB)
@  2219s  (total 11 workers using 16354 MB)
@  2230s  (total 11 workers using 16495 MB)
@  2242s  (total 11 workers using 16472 MB)
@  2253s  (total 11 workers using 16548 MB)
@  2264s  (total 11 workers using 16674 MB)
@  2275s  (total 11 workers using 16503 MB)
@  2286s  (total 11 workers using 16624 MB)
@  2297s  (total 11 workers using 16621 MB)
@  2308s  (total 11 workers using 16596 MB)
@  2319s  (total 11 workers using 16674 MB)
@  2330s  (total 11 workers using 16783 MB)
@  2341s  (total 11 workers using 16831 MB)
@  2352s  (total 11 workers using 16909 MB)
@  2363s  (total 11 workers using 16926 MB)
@  2374s  (total 11 workers using 16989 MB)
@  2385s  (total 11 workers using 17069 MB)
@  2396s  (total 11 workers using 17013 MB)
@  2407s  (total 11 workers using 17272 MB)
@  2419s  (total 11 workers using 17179 MB)
@  2430s  (total 11 workers using 17313 MB)
@  2441s  (total 11 workers using 17354 MB)
@  2452s  (total 11 workers using 17346 MB)
@  2463s  (total 11 workers using 17454 MB)
@  2474s  (total 11 workers using 17376 MB)
@  2485s  (total 11 workers using 17351 MB)
@  2496s  (total 11 workers using 17580 MB)
@  2507s  (total 11 workers using 17720 MB)
@  2518s  (total 11 workers using 17679 MB)
@  2529s  (total 11 workers using 17672 MB)
@  2540s  (total 11 workers using 17673 MB)
@  2551s  (total 11 workers using 17737 MB)
@  2562s  (total 11 workers using 17842 MB)
@  2573s  (total 11 workers using 17862 MB)
@  2584s  (total 11 workers using 17807 MB)
@  2595s  (total 11 workers using 17789 MB)
@  2606s  (total 11 workers using 18032 MB)
@  2618s  (total 11 workers using 18022 MB)
@  2629s  (total 11 workers using 18273 MB)
@  2640s  (total 11 workers using 18294 MB)
@  2651s  (total 11 workers using 18255 MB)
@  2662s  (total 11 workers using 18473 MB)
@  2673s  (total 11 workers using 18370 MB)
@  2684s  (total 11 workers using 18505 MB)
@  2695s  (total 11 workers using 18537 MB)
@  2707s  (total 11 workers using 18624 MB)
@  2717s  (total 11 workers using 18660 MB)
@  2729s  (total 11 workers using 18570 MB)
@  2740s  (total 11 workers using 18696 MB)
@  2751s  (total 11 workers using 18918 MB)
@  2762s  (total 11 workers using 18930 MB)
@  2773s  (total 11 workers using 19023 MB)
@  2784s  (total 11 workers using 19068 MB)
@  2795s  (total 11 workers using 19244 MB)
@  2806s  (total 11 workers using 19098 MB)
@  2818s  (total 11 workers using 19053 MB)
@  2829s  (total 11 workers using 19225 MB)
@  2840s  (total 11 workers using 19276 MB)
@  2851s  (total 11 workers using 19156 MB)
@  2862s  (total 11 workers using 19292 MB)
@  2873s  (total 11 workers using 19588 MB)
@  2884s  (total 11 workers using 19478 MB)
@  2895s  (total 11 workers using 19525 MB)
@  2907s  (total 11 workers using 19518 MB)
@  2918s  (total 11 workers using 19433 MB)
@  2929s  (total 11 workers using 19736 MB)
@  2940s  (total 11 workers using 19776 MB)
@  2951s  (total 11 workers using 19797 MB)
@  2962s  (total 11 workers using 19758 MB)
@  2973s  (total 11 workers using 19882 MB)
@  2984s  (total 11 workers using 19917 MB)
@  2996s  (total 11 workers using 19852 MB)
@  3007s  (total 11 workers using 20015 MB)
@  3018s  (total 11 workers using 20068 MB)
@  3029s  (total 11 workers using 20136 MB)
@  3040s  (total 11 workers using 20180 MB)
@  3051s  (total 11 workers using 20181 MB)
@  3062s  (total 11 workers using 20239 MB)
@  3073s  (total 11 workers using 20268 MB)
@  3084s  (total 11 workers using 20378 MB)
@  3095s  (total 11 workers using 20421 MB)
@  3107s  (total 11 workers using 20459 MB)
@  3118s  (total 11 workers using 20584 MB)
@  3129s  (total 11 workers using 20623 MB)
@  3140s  (total 11 workers using 20682 MB)
@  3151s  (total 11 workers using 20797 MB)
@  3162s  (total 11 workers using 20838 MB)
@  3173s  (total 11 workers using 20784 MB)
@  3184s  (total 11 workers using 20808 MB)
@  3195s  (total 11 workers using 20773 MB)
@  3206s  (total 11 workers using 20885 MB)
@  3217s  (total 11 workers using 21110 MB)
@  3228s  (total 11 workers using 20931 MB)
@  3239s  (total 11 workers using 21063 MB)
@  3250s  (total 11 workers using 21077 MB)
@  3261s  (total 11 workers using 21083 MB)
@  3272s  (total 11 workers using 21197 MB)
@  3284s  (total 11 workers using 21195 MB)
@  3295s  (total 11 workers using 21280 MB)
@  3306s  (total 11 workers using 21337 MB)
@  3317s  (total 11 workers using 21250 MB)
@  3328s  (total 11 workers using 21463 MB)
@  3339s  (total 11 workers using 21535 MB)
@  3350s  (total 11 workers using 21697 MB)
@  3361s  (total 11 workers using 21826 MB)
@  3372s  (total 11 workers using 21570 MB)
@  3383s  (total 11 workers using 21960 MB)
@  3394s  (total 11 workers using 22007 MB)
@  3405s  (total 11 workers using 21989 MB)
@  3416s  (total 11 workers using 22118 MB)
@  3427s  (total 11 workers using 22272 MB)
@  3438s  (total 11 workers using 22317 MB)
@  3449s  (total 11 workers using 22213 MB)
@  3461s  (total 11 workers using 22290 MB)
@  3472s  (total 11 workers using 22342 MB)
@  3483s  (total 11 workers using 22375 MB)
@  3494s  (total 11 workers using 22250 MB)
@  3505s  (total 11 workers using 22353 MB)
@  3516s  (total 11 workers using 22438 MB)
@  3527s  (total 11 workers using 22488 MB)
@  3538s  (total 11 workers using 22525 MB)
@  3549s  (total 11 workers using 22472 MB)
@  3554s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3554s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3554s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3555s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3555s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3556s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3556s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3560s  (total 2 workers using 5532 MB)
@  3562s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3570s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3570s  (total 0 workers using 0 MB)
@  3570s  (copied results from worker 0 in /tmp//pr_test)
@  3570s  [0;30;47m(proof race finished with answer unknown in 3570.01 seconds)[m
unknown
c done
