c host: c3n23
c start: Fri Oct 18 22:58:00 CEST 2019
c arrayjobid: 17567257
c jobid: 17567718
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r1-p086.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567718.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   304s  (total 11 workers using 8028 MB)
@   315s  (total 11 workers using 8402 MB)
@   326s  (total 11 workers using 8496 MB)
@   337s  (total 11 workers using 8731 MB)
@   348s  (total 11 workers using 8691 MB)
@   360s  (total 11 workers using 8876 MB)
@   370s  (total 11 workers using 8958 MB)
@   382s  (total 11 workers using 8982 MB)
@   393s  (total 11 workers using 9167 MB)
@   404s  (total 11 workers using 9397 MB)
@   415s  (total 11 workers using 9517 MB)
@   426s  (total 11 workers using 9675 MB)
@   437s  (total 11 workers using 9828 MB)
@   448s  (total 11 workers using 9963 MB)
@   459s  (total 11 workers using 10017 MB)
@   470s  (total 11 workers using 9982 MB)
@   481s  (total 11 workers using 10817 MB)
@   492s  (total 11 workers using 10972 MB)
@   503s  (total 11 workers using 10874 MB)
@   514s  (total 11 workers using 11014 MB)
@   525s  (total 11 workers using 11257 MB)
@   536s  (total 11 workers using 11482 MB)
@   547s  (total 11 workers using 11550 MB)
@   558s  (total 11 workers using 11573 MB)
@   569s  (total 11 workers using 11782 MB)
@   580s  (total 11 workers using 12052 MB)
@   591s  (total 11 workers using 12477 MB)
@   602s  (total 11 workers using 12424 MB)
@   613s  (total 11 workers using 12415 MB)
@   624s  (total 11 workers using 12508 MB)
@   635s  (total 11 workers using 12600 MB)
@   646s  (total 11 workers using 12773 MB)
@   657s  (total 11 workers using 12772 MB)
@   668s  (total 11 workers using 13114 MB)
@   679s  (total 11 workers using 13633 MB)
@   690s  (total 11 workers using 13708 MB)
@   701s  (total 11 workers using 13780 MB)
@   712s  (total 11 workers using 13944 MB)
@   723s  (total 11 workers using 13970 MB)
@   734s  (total 11 workers using 13940 MB)
@   745s  (total 11 workers using 14134 MB)
@   756s  (total 11 workers using 14140 MB)
@   767s  (total 11 workers using 14340 MB)
@   778s  (total 11 workers using 14588 MB)
@   789s  (total 11 workers using 14627 MB)
@   800s  (total 11 workers using 14676 MB)
@   811s  (total 11 workers using 14903 MB)
@   823s  (total 11 workers using 14932 MB)
@   833s  (total 11 workers using 14961 MB)
@   845s  (total 11 workers using 15005 MB)
@   855s  (total 11 workers using 15102 MB)
@   867s  (total 11 workers using 15292 MB)
@   878s  (total 11 workers using 15474 MB)
@   889s  (total 11 workers using 15501 MB)
@   900s  (total 11 workers using 15872 MB)
@   911s  (total 11 workers using 15876 MB)
@   922s  (total 11 workers using 15962 MB)
@   933s  (total 11 workers using 16179 MB)
@   944s  (total 11 workers using 16413 MB)
@   955s  (total 11 workers using 16363 MB)
@   966s  (total 11 workers using 16192 MB)
@   977s  (total 11 workers using 16906 MB)
@   988s  (total 11 workers using 16839 MB)
@   999s  (total 11 workers using 16974 MB)
@  1010s  (total 11 workers using 17191 MB)
@  1021s  (total 11 workers using 17385 MB)
@  1032s  (total 11 workers using 17370 MB)
@  1043s  (total 11 workers using 17358 MB)
@  1054s  (total 11 workers using 17456 MB)
@  1065s  (total 11 workers using 17761 MB)
@  1076s  (total 11 workers using 18014 MB)
@  1088s  (total 11 workers using 17694 MB)
@  1098s  (total 11 workers using 17895 MB)
@  1110s  (total 11 workers using 18030 MB)
@  1120s  (total 11 workers using 18545 MB)
@  1132s  (total 11 workers using 18545 MB)
@  1143s  (total 11 workers using 18444 MB)
@  1154s  (total 11 workers using 18322 MB)
@  1165s  (total 11 workers using 18620 MB)
@  1176s  (total 11 workers using 18825 MB)
@  1187s  (total 11 workers using 19076 MB)
@  1198s  (total 11 workers using 19157 MB)
@  1209s  (total 11 workers using 19255 MB)
@  1220s  (total 11 workers using 19105 MB)
@  1231s  (total 11 workers using 19380 MB)
@  1242s  (total 11 workers using 19536 MB)
@  1253s  (total 11 workers using 19630 MB)
@  1264s  (total 11 workers using 19734 MB)
@  1275s  (total 11 workers using 19621 MB)
@  1286s  (total 11 workers using 19776 MB)
@  1297s  (total 11 workers using 19752 MB)
@  1308s  (total 11 workers using 20040 MB)
@  1319s  (total 11 workers using 20519 MB)
@  1330s  (total 11 workers using 20488 MB)
@  1341s  (total 11 workers using 20569 MB)
@  1352s  (total 11 workers using 21063 MB)
@  1363s  (total 11 workers using 21250 MB)
@  1374s  (total 11 workers using 21345 MB)
@  1385s  (total 11 workers using 21017 MB)
@  1396s  (total 11 workers using 21446 MB)
@  1407s  (total 11 workers using 21544 MB)
@  1419s  (total 11 workers using 21400 MB)
@  1429s  (total 11 workers using 21724 MB)
@  1441s  (total 11 workers using 21825 MB)
@  1452s  (total 11 workers using 21825 MB)
@  1463s  (total 11 workers using 21692 MB)
@  1474s  (total 11 workers using 22301 MB)
@  1485s  (total 11 workers using 21765 MB)
@  1496s  (total 11 workers using 21843 MB)
@  1507s  (total 11 workers using 22111 MB)
@  1518s  (total 11 workers using 22320 MB)
@  1529s  (total 11 workers using 22415 MB)
@  1540s  (total 11 workers using 22286 MB)
@  1551s  (total 11 workers using 22613 MB)
@  1562s  (total 11 workers using 22244 MB)
@  1573s  (total 11 workers using 22601 MB)
@  1584s  (total 11 workers using 23087 MB)
@  1595s  (total 11 workers using 23337 MB)
@  1606s  (total 11 workers using 23685 MB)
@  1617s  (total 11 workers using 23509 MB)
@  1628s  (total 11 workers using 23666 MB)
@  1639s  (total 11 workers using 23543 MB)
@  1650s  (total 11 workers using 23840 MB)
@  1661s  (total 11 workers using 23697 MB)
@  1672s  (total 11 workers using 23830 MB)
@  1683s  (total 11 workers using 24393 MB)
@  1694s  (total 11 workers using 24288 MB)
@  1705s  (total 11 workers using 24321 MB)
@  1716s  (total 11 workers using 24401 MB)
@  1727s  (total 11 workers using 24449 MB)
@  1738s  (total 11 workers using 24308 MB)
@  1749s  (total 11 workers using 24476 MB)
@  1760s  (total 11 workers using 24545 MB)
@  1771s  (total 11 workers using 24395 MB)
@  1782s  (total 11 workers using 24878 MB)
@  1793s  (total 11 workers using 24808 MB)
@  1804s  (total 11 workers using 24975 MB)
@  1816s  (total 11 workers using 25156 MB)
@  1826s  (total 11 workers using 25401 MB)
@  1838s  (total 11 workers using 25514 MB)
@  1848s  (total 11 workers using 25739 MB)
@  1860s  (total 11 workers using 25908 MB)
@  1871s  (total 11 workers using 25732 MB)
@  1882s  (total 11 workers using 25845 MB)
@  1893s  (total 11 workers using 26053 MB)
@  1904s  (total 11 workers using 26101 MB)
@  1915s  (total 11 workers using 26386 MB)
@  1926s  (total 11 workers using 26342 MB)
@  1937s  (total 11 workers using 26533 MB)
@  1948s  (total 11 workers using 26633 MB)
@  1959s  (total 11 workers using 26505 MB)
@  1970s  (total 11 workers using 26916 MB)
@  1981s  (total 11 workers using 26933 MB)
@  1992s  (total 11 workers using 26907 MB)
@  2003s  (total 11 workers using 26992 MB)
@  2014s  (total 11 workers using 26650 MB)
@  2025s  (total 11 workers using 27228 MB)
@  2036s  (total 11 workers using 26933 MB)
@  2047s  (total 11 workers using 26942 MB)
@  2058s  (total 11 workers using 27254 MB)
@  2069s  (total 11 workers using 27199 MB)
@  2080s  (total 11 workers using 27437 MB)
@  2091s  (total 11 workers using 27507 MB)
@  2102s  (total 11 workers using 27568 MB)
@  2113s  (total 11 workers using 27527 MB)
@  2124s  (total 11 workers using 27971 MB)
@  2135s  (total 11 workers using 27682 MB)
@  2146s  (total 11 workers using 28457 MB)
@  2157s  (total 11 workers using 28072 MB)
@  2168s  (total 11 workers using 28581 MB)
@  2179s  (total 11 workers using 28448 MB)
@  2190s  (total 11 workers using 28891 MB)
@  2201s  (total 11 workers using 28679 MB)
@  2213s  (total 11 workers using 29452 MB)
@  2223s  (total 11 workers using 28792 MB)
@  2235s  (total 11 workers using 28991 MB)
@  2245s  (total 11 workers using 29149 MB)
@  2257s  (total 11 workers using 28660 MB)
@  2268s  (total 11 workers using 29504 MB)
@  2279s  (total 11 workers using 29591 MB)
@  2290s  (total 11 workers using 29434 MB)
@  2301s  (total 11 workers using 29765 MB)
@  2312s  (total 11 workers using 29040 MB)
@  2323s  (total 11 workers using 30123 MB)
@  2334s  (total 11 workers using 29669 MB)
@  2345s  (total 11 workers using 29777 MB)
@  2356s  (total 11 workers using 30162 MB)
@  2367s  (total 11 workers using 30193 MB)
@  2378s  (total 11 workers using 30360 MB)
@  2389s  (total 11 workers using 30519 MB)
@  2400s  (total 11 workers using 30075 MB)
@  2411s  (total 11 workers using 30880 MB)
@  2422s  (total 11 workers using 30510 MB)
@  2434s  (total 11 workers using 30985 MB)
@  2444s  (total 11 workers using 30889 MB)
@  2456s  (total 11 workers using 30871 MB)
@  2467s  (total 11 workers using 31438 MB)
@  2478s  (total 11 workers using 31599 MB)
@  2489s  (total 11 workers using 31560 MB)
@  2500s  (total 11 workers using 31679 MB)
@  2511s  (total 11 workers using 31827 MB)
@  2522s  (total 11 workers using 31956 MB)
@  2533s  (total 11 workers using 31482 MB)
@  2544s  (total 11 workers using 31500 MB)
@  2555s  (total 11 workers using 31788 MB)
@  2566s  (total 11 workers using 32272 MB)
@  2577s  (total 11 workers using 31736 MB)
@  2588s  (total 11 workers using 32378 MB)
@  2599s  (total 11 workers using 32200 MB)
@  2611s  (total 11 workers using 32093 MB)
@  2621s  (total 11 workers using 31889 MB)
@  2633s  (total 11 workers using 32063 MB)
@  2644s  (total 11 workers using 32315 MB)
@  2655s  (total 11 workers using 32127 MB)
@  2666s  (total 11 workers using 32449 MB)
@  2677s  (total 11 workers using 32315 MB)
@  2688s  (total 11 workers using 32359 MB)
@  2699s  (total 11 workers using 32447 MB)
@  2710s  (total 11 workers using 32477 MB)
@  2721s  (total 11 workers using 32817 MB)
@  2732s  (total 11 workers using 32648 MB)
@  2743s  (total 11 workers using 32689 MB)
@  2754s  (total 11 workers using 32741 MB)
@  2765s  (total 11 workers using 32833 MB)
@  2776s  (total 11 workers using 32934 MB)
@  2787s  (total 11 workers using 33008 MB)
@  2798s  (total 11 workers using 33458 MB)
@  2810s  (total 11 workers using 34067 MB)
@  2820s  (total 11 workers using 33646 MB)
@  2832s  (total 11 workers using 34296 MB)
@  2843s  (total 11 workers using 34227 MB)
@  2854s  (total 11 workers using 34279 MB)
@  2865s  (total 11 workers using 34655 MB)
@  2876s  (total 11 workers using 34330 MB)
@  2887s  (total 11 workers using 34311 MB)
@  2898s  (total 11 workers using 34588 MB)
@  2909s  (total 11 workers using 34321 MB)
@  2920s  (total 11 workers using 34823 MB)
@  2931s  (total 11 workers using 34894 MB)
@  2942s  (total 11 workers using 34956 MB)
@  2953s  (total 11 workers using 35045 MB)
@  2964s  (total 11 workers using 35160 MB)
@  2975s  (total 11 workers using 35263 MB)
@  2987s  (total 11 workers using 35430 MB)
@  2997s  (total 11 workers using 35364 MB)
@  3009s  (total 11 workers using 35392 MB)
@  3020s  (total 11 workers using 36116 MB)
@  3031s  (total 11 workers using 35474 MB)
@  3042s  (total 11 workers using 35858 MB)
@  3053s  (total 11 workers using 35699 MB)
@  3064s  (total 11 workers using 36214 MB)
@  3075s  (total 11 workers using 36455 MB)
@  3086s  (total 11 workers using 36494 MB)
@  3097s  (total 11 workers using 36533 MB)
@  3108s  (total 11 workers using 36613 MB)
@  3119s  (total 11 workers using 36716 MB)
@  3130s  (total 11 workers using 36529 MB)
@  3141s  (total 11 workers using 36689 MB)
@  3152s  (total 11 workers using 36840 MB)
@  3164s  (total 11 workers using 36930 MB)
@  3174s  (total 11 workers using 36975 MB)
@  3186s  (total 11 workers using 37521 MB)
@  3197s  (total 11 workers using 37541 MB)
@  3208s  (total 11 workers using 37808 MB)
@  3219s  (total 11 workers using 37373 MB)
@  3230s  (total 11 workers using 37750 MB)
@  3241s  (total 11 workers using 37979 MB)
@  3252s  (total 11 workers using 37647 MB)
@  3263s  (total 11 workers using 37986 MB)
@  3274s  (total 11 workers using 38232 MB)
@  3285s  (total 11 workers using 37979 MB)
@  3296s  (total 11 workers using 37946 MB)
@  3307s  (total 11 workers using 38208 MB)
@  3318s  (total 11 workers using 38329 MB)
@  3329s  (total 11 workers using 38110 MB)
@  3341s  (total 11 workers using 37770 MB)
@  3351s  (total 11 workers using 38423 MB)
@  3363s  (total 11 workers using 38686 MB)
@  3374s  (total 11 workers using 38204 MB)
@  3385s  (total 11 workers using 38832 MB)
@  3396s  (total 11 workers using 38858 MB)
@  3407s  (total 11 workers using 39270 MB)
@  3418s  (total 11 workers using 38960 MB)
@  3429s  (total 11 workers using 38896 MB)
@  3440s  (total 11 workers using 38979 MB)
@  3451s  (total 11 workers using 38600 MB)
@  3462s  (total 11 workers using 39148 MB)
@  3473s  (total 11 workers using 39205 MB)
@  3484s  (total 11 workers using 39289 MB)
@  3496s  (total 11 workers using 39317 MB)
@  3507s  (total 11 workers using 39181 MB)
@  3518s  (total 11 workers using 39540 MB)
@  3529s  (total 11 workers using 39437 MB)
@  3540s  (total 11 workers using 39380 MB)
@  3551s  (total 11 workers using 40396 MB)
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3554s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3554s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3555s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3555s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3556s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3556s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3556s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3561s  (total 2 workers using 4590 MB)
@  3572s  (total 2 workers using 4590 MB)
@  3574s  (stopping all workers)
@  3574s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3574s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3574s  (copied results from worker 0 in /tmp//pr_test)
@  3574s  [0;30;47m(proof race finished with answer unknown in 3573.99 seconds)[m
unknown
c done
