c host: c3n06
c start: Fri Oct 18 22:40:01 CEST 2019
c arrayjobid: 17567257
c jobid: 17567694
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r2-p047.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567694.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   305s  (total 11 workers using 5363 MB)
@   316s  (total 11 workers using 5464 MB)
@   327s  (total 11 workers using 5461 MB)
@   338s  (total 11 workers using 5546 MB)
@   349s  (total 11 workers using 5631 MB)
@   360s  (total 11 workers using 5640 MB)
@   371s  (total 11 workers using 5760 MB)
@   382s  (total 11 workers using 5969 MB)
@   393s  (total 11 workers using 6105 MB)
@   404s  (total 11 workers using 6167 MB)
@   415s  (total 11 workers using 6240 MB)
@   427s  (total 11 workers using 6351 MB)
@   438s  (total 11 workers using 6532 MB)
@   449s  (total 11 workers using 6675 MB)
@   460s  (total 11 workers using 6766 MB)
@   471s  (total 11 workers using 6777 MB)
@   482s  (total 11 workers using 6842 MB)
@   493s  (total 11 workers using 6878 MB)
@   504s  (total 11 workers using 6890 MB)
@   516s  (total 11 workers using 7063 MB)
@   527s  (total 11 workers using 7124 MB)
@   538s  (total 11 workers using 7234 MB)
@   549s  (total 11 workers using 7304 MB)
@   560s  (total 11 workers using 7244 MB)
@   571s  (total 11 workers using 7377 MB)
@   582s  (total 11 workers using 7416 MB)
@   593s  (total 11 workers using 7505 MB)
@   605s  (total 11 workers using 7651 MB)
@   616s  (total 11 workers using 7820 MB)
@   627s  (total 11 workers using 7865 MB)
@   638s  (total 11 workers using 7879 MB)
@   649s  (total 11 workers using 7924 MB)
@   660s  (total 11 workers using 8044 MB)
@   671s  (total 11 workers using 8021 MB)
@   682s  (total 11 workers using 8188 MB)
@   693s  (total 11 workers using 8203 MB)
@   704s  (total 11 workers using 8177 MB)
@   716s  (total 11 workers using 8243 MB)
@   726s  (total 11 workers using 8220 MB)
@   738s  (total 11 workers using 8405 MB)
@   749s  (total 11 workers using 8458 MB)
@   760s  (total 11 workers using 8472 MB)
@   771s  (total 11 workers using 8540 MB)
@   782s  (total 11 workers using 8576 MB)
@   793s  (total 11 workers using 8718 MB)
@   804s  (total 11 workers using 8707 MB)
@   815s  (total 11 workers using 8750 MB)
@   827s  (total 11 workers using 8798 MB)
@   838s  (total 11 workers using 8854 MB)
@   849s  (total 11 workers using 8943 MB)
@   860s  (total 11 workers using 9020 MB)
@   871s  (total 11 workers using 8994 MB)
@   882s  (total 11 workers using 9115 MB)
@   893s  (total 11 workers using 9137 MB)
@   904s  (total 11 workers using 9182 MB)
@   916s  (total 11 workers using 9252 MB)
@   927s  (total 11 workers using 9431 MB)
@   938s  (total 11 workers using 9507 MB)
@   949s  (total 11 workers using 9508 MB)
@   960s  (total 11 workers using 9524 MB)
@   971s  (total 11 workers using 9628 MB)
@   982s  (total 11 workers using 9579 MB)
@   993s  (total 11 workers using 9890 MB)
@  1005s  (total 11 workers using 9967 MB)
@  1016s  (total 11 workers using 10026 MB)
@  1027s  (total 11 workers using 10024 MB)
@  1038s  (total 11 workers using 10011 MB)
@  1049s  (total 11 workers using 10109 MB)
@  1060s  (total 11 workers using 10017 MB)
@  1071s  (total 11 workers using 10253 MB)
@  1082s  (total 11 workers using 10331 MB)
@  1093s  (total 11 workers using 10335 MB)
@  1104s  (total 11 workers using 10323 MB)
@  1116s  (total 11 workers using 10538 MB)
@  1127s  (total 11 workers using 10577 MB)
@  1138s  (total 11 workers using 10494 MB)
@  1149s  (total 11 workers using 10533 MB)
@  1160s  (total 11 workers using 10560 MB)
@  1171s  (total 11 workers using 10610 MB)
@  1182s  (total 11 workers using 10667 MB)
@  1193s  (total 11 workers using 10725 MB)
@  1205s  (total 11 workers using 10755 MB)
@  1216s  (total 11 workers using 10741 MB)
@  1227s  (total 11 workers using 10791 MB)
@  1238s  (total 11 workers using 10813 MB)
@  1249s  (total 11 workers using 10883 MB)
@  1260s  (total 11 workers using 10957 MB)
@  1271s  (total 11 workers using 10999 MB)
@  1282s  (total 11 workers using 11057 MB)
@  1294s  (total 11 workers using 11231 MB)
@  1305s  (total 11 workers using 11236 MB)
@  1316s  (total 11 workers using 11467 MB)
@  1327s  (total 11 workers using 11561 MB)
@  1338s  (total 11 workers using 11613 MB)
@  1349s  (total 11 workers using 11711 MB)
@  1360s  (total 11 workers using 11769 MB)
@  1371s  (total 11 workers using 11829 MB)
@  1382s  (total 11 workers using 11950 MB)
@  1393s  (total 11 workers using 11986 MB)
@  1405s  (total 11 workers using 12043 MB)
@  1416s  (total 11 workers using 12181 MB)
@  1427s  (total 11 workers using 12218 MB)
@  1438s  (total 11 workers using 12230 MB)
@  1449s  (total 11 workers using 12352 MB)
@  1460s  (total 11 workers using 12220 MB)
@  1471s  (total 11 workers using 12267 MB)
@  1482s  (total 11 workers using 12495 MB)
@  1494s  (total 11 workers using 12589 MB)
@  1505s  (total 11 workers using 12380 MB)
@  1516s  (total 11 workers using 12580 MB)
@  1527s  (total 11 workers using 12699 MB)
@  1538s  (total 11 workers using 12646 MB)
@  1549s  (total 11 workers using 12678 MB)
@  1560s  (total 11 workers using 12654 MB)
@  1571s  (total 11 workers using 12796 MB)
@  1583s  (total 11 workers using 12849 MB)
@  1594s  (total 11 workers using 12893 MB)
@  1605s  (total 11 workers using 12950 MB)
@  1616s  (total 11 workers using 12989 MB)
@  1627s  (total 11 workers using 13012 MB)
@  1638s  (total 11 workers using 13046 MB)
@  1649s  (total 11 workers using 13013 MB)
@  1660s  (total 11 workers using 13090 MB)
@  1671s  (total 11 workers using 13150 MB)
@  1682s  (total 11 workers using 13200 MB)
@  1694s  (total 11 workers using 13198 MB)
@  1705s  (total 11 workers using 13250 MB)
@  1716s  (total 11 workers using 13521 MB)
@  1727s  (total 11 workers using 13574 MB)
@  1738s  (total 11 workers using 13541 MB)
@  1749s  (total 11 workers using 13558 MB)
@  1760s  (total 11 workers using 13671 MB)
@  1771s  (total 11 workers using 13680 MB)
@  1782s  (total 11 workers using 13672 MB)
@  1793s  (total 11 workers using 13749 MB)
@  1804s  (total 11 workers using 13834 MB)
@  1815s  (total 11 workers using 13883 MB)
@  1827s  (total 11 workers using 13982 MB)
@  1837s  (total 11 workers using 14023 MB)
@  1849s  (total 11 workers using 14036 MB)
@  1859s  (total 11 workers using 14056 MB)
@  1871s  (total 11 workers using 14269 MB)
@  1882s  (total 11 workers using 14341 MB)
@  1893s  (total 11 workers using 14404 MB)
@  1904s  (total 11 workers using 14367 MB)
@  1915s  (total 11 workers using 14412 MB)
@  1926s  (total 11 workers using 14428 MB)
@  1937s  (total 11 workers using 14471 MB)
@  1948s  (total 11 workers using 14534 MB)
@  1959s  (total 11 workers using 14574 MB)
@  1970s  (total 11 workers using 14536 MB)
@  1981s  (total 11 workers using 14641 MB)
@  1992s  (total 11 workers using 14658 MB)
@  2003s  (total 11 workers using 14655 MB)
@  2014s  (total 11 workers using 14803 MB)
@  2025s  (total 11 workers using 14859 MB)
@  2036s  (total 11 workers using 14898 MB)
@  2047s  (total 11 workers using 15142 MB)
@  2058s  (total 11 workers using 15048 MB)
@  2069s  (total 11 workers using 15075 MB)
@  2080s  (total 11 workers using 15065 MB)
@  2092s  (total 11 workers using 15242 MB)
@  2102s  (total 11 workers using 15364 MB)
@  2114s  (total 11 workers using 15223 MB)
@  2124s  (total 11 workers using 15272 MB)
@  2136s  (total 11 workers using 15298 MB)
@  2147s  (total 11 workers using 15374 MB)
@  2158s  (total 11 workers using 15466 MB)
@  2169s  (total 11 workers using 15485 MB)
@  2180s  (total 11 workers using 15507 MB)
@  2191s  (total 11 workers using 15615 MB)
@  2202s  (total 11 workers using 15644 MB)
@  2213s  (total 11 workers using 15671 MB)
@  2224s  (total 11 workers using 15701 MB)
@  2235s  (total 11 workers using 15747 MB)
@  2246s  (total 11 workers using 15790 MB)
@  2257s  (total 11 workers using 15889 MB)
@  2269s  (total 11 workers using 15910 MB)
@  2280s  (total 11 workers using 15933 MB)
@  2291s  (total 11 workers using 15943 MB)
@  2302s  (total 11 workers using 16062 MB)
@  2313s  (total 11 workers using 16268 MB)
@  2324s  (total 11 workers using 16168 MB)
@  2335s  (total 11 workers using 16332 MB)
@  2346s  (total 11 workers using 16409 MB)
@  2358s  (total 11 workers using 16390 MB)
@  2369s  (total 11 workers using 16536 MB)
@  2380s  (total 11 workers using 16555 MB)
@  2391s  (total 11 workers using 16617 MB)
@  2402s  (total 11 workers using 16630 MB)
@  2413s  (total 11 workers using 16690 MB)
@  2424s  (total 11 workers using 16751 MB)
@  2435s  (total 11 workers using 16834 MB)
@  2447s  (total 11 workers using 16943 MB)
@  2458s  (total 11 workers using 17010 MB)
@  2469s  (total 11 workers using 16927 MB)
@  2480s  (total 11 workers using 17212 MB)
@  2491s  (total 11 workers using 17337 MB)
@  2502s  (total 11 workers using 17369 MB)
@  2513s  (total 11 workers using 17374 MB)
@  2524s  (total 11 workers using 17485 MB)
@  2536s  (total 11 workers using 17485 MB)
@  2547s  (total 11 workers using 17570 MB)
@  2558s  (total 11 workers using 17679 MB)
@  2569s  (total 11 workers using 17666 MB)
@  2580s  (total 11 workers using 17737 MB)
@  2591s  (total 11 workers using 17696 MB)
@  2602s  (total 11 workers using 17789 MB)
@  2613s  (total 11 workers using 17849 MB)
@  2624s  (total 11 workers using 17859 MB)
@  2635s  (total 11 workers using 17914 MB)
@  2647s  (total 11 workers using 17947 MB)
@  2658s  (total 11 workers using 17995 MB)
@  2669s  (total 11 workers using 18090 MB)
@  2680s  (total 11 workers using 18186 MB)
@  2691s  (total 11 workers using 18221 MB)
@  2702s  (total 11 workers using 18393 MB)
@  2713s  (total 11 workers using 18303 MB)
@  2724s  (total 11 workers using 18341 MB)
@  2736s  (total 11 workers using 18366 MB)
@  2747s  (total 11 workers using 18388 MB)
@  2758s  (total 11 workers using 18599 MB)
@  2769s  (total 11 workers using 18647 MB)
@  2780s  (total 11 workers using 18663 MB)
@  2791s  (total 11 workers using 18662 MB)
@  2802s  (total 11 workers using 18704 MB)
@  2813s  (total 11 workers using 18730 MB)
@  2825s  (total 11 workers using 18827 MB)
@  2836s  (total 11 workers using 18942 MB)
@  2847s  (total 11 workers using 18978 MB)
@  2858s  (total 11 workers using 18931 MB)
@  2869s  (total 11 workers using 19055 MB)
@  2880s  (total 11 workers using 19099 MB)
@  2891s  (total 11 workers using 19006 MB)
@  2902s  (total 11 workers using 19222 MB)
@  2914s  (total 11 workers using 19233 MB)
@  2924s  (total 11 workers using 19232 MB)
@  2936s  (total 11 workers using 19382 MB)
@  2947s  (total 11 workers using 19333 MB)
@  2958s  (total 11 workers using 19386 MB)
@  2969s  (total 11 workers using 19456 MB)
@  2980s  (total 11 workers using 19449 MB)
@  2991s  (total 11 workers using 19617 MB)
@  3002s  (total 11 workers using 19605 MB)
@  3013s  (total 11 workers using 19884 MB)
@  3025s  (total 11 workers using 19763 MB)
@  3036s  (total 11 workers using 19703 MB)
@  3047s  (total 11 workers using 19874 MB)
@  3058s  (total 11 workers using 19856 MB)
@  3069s  (total 11 workers using 19833 MB)
@  3080s  (total 11 workers using 20040 MB)
@  3091s  (total 11 workers using 20085 MB)
@  3102s  (total 11 workers using 20202 MB)
@  3114s  (total 11 workers using 20127 MB)
@  3125s  (total 11 workers using 20379 MB)
@  3136s  (total 11 workers using 20287 MB)
@  3147s  (total 11 workers using 20241 MB)
@  3158s  (total 11 workers using 20484 MB)
@  3169s  (total 11 workers using 20540 MB)
@  3180s  (total 11 workers using 20476 MB)
@  3191s  (total 11 workers using 20526 MB)
@  3203s  (total 11 workers using 20693 MB)
@  3214s  (total 11 workers using 20583 MB)
@  3225s  (total 11 workers using 20815 MB)
@  3236s  (total 11 workers using 20799 MB)
@  3247s  (total 11 workers using 20837 MB)
@  3258s  (total 11 workers using 20993 MB)
@  3269s  (total 11 workers using 20935 MB)
@  3280s  (total 11 workers using 21006 MB)
@  3292s  (total 11 workers using 20893 MB)
@  3303s  (total 11 workers using 21133 MB)
@  3314s  (total 11 workers using 21162 MB)
@  3325s  (total 11 workers using 21038 MB)
@  3336s  (total 11 workers using 21144 MB)
@  3347s  (total 11 workers using 21295 MB)
@  3358s  (total 11 workers using 21163 MB)
@  3369s  (total 11 workers using 21390 MB)
@  3380s  (total 11 workers using 21355 MB)
@  3391s  (total 11 workers using 21544 MB)
@  3403s  (total 11 workers using 21424 MB)
@  3414s  (total 11 workers using 21624 MB)
@  3425s  (total 11 workers using 21707 MB)
@  3436s  (total 11 workers using 21481 MB)
@  3447s  (total 11 workers using 21825 MB)
@  3458s  (total 11 workers using 21982 MB)
@  3469s  (total 11 workers using 21659 MB)
@  3480s  (total 11 workers using 21857 MB)
@  3492s  (total 11 workers using 22044 MB)
@  3503s  (total 11 workers using 22098 MB)
@  3514s  (total 11 workers using 22191 MB)
@  3525s  (total 11 workers using 22381 MB)
@  3536s  (total 11 workers using 22447 MB)
@  3547s  (total 11 workers using 22391 MB)
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3554s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3554s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3554s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3555s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3555s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3555s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3555s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3558s  (total 1 workers using 1642 MB)
@  3568s  (total 1 workers using 1642 MB)
@  3574s  (stopping all workers)
@  3574s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3574s  (copied results from worker 0 in /tmp//pr_test)
@  3574s  [0;30;47m(proof race finished with answer unknown in 3574.44 seconds)[m
unknown
c done
