c host: c3n19
c start: Fri Oct 18 22:41:56 CEST 2019
c arrayjobid: 17567257
c jobid: 17567697
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck2_r0-p220.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567697.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   306s  (total 11 workers using 10494 MB)
@   317s  (total 11 workers using 10475 MB)
@   328s  (total 11 workers using 10678 MB)
@   339s  (total 11 workers using 10870 MB)
@   350s  (total 11 workers using 11028 MB)
@   361s  (total 11 workers using 11148 MB)
@   372s  (total 11 workers using 11366 MB)
@   383s  (total 11 workers using 11584 MB)
@   394s  (total 11 workers using 11825 MB)
@   405s  (total 11 workers using 12001 MB)
@   416s  (total 11 workers using 12195 MB)
@   427s  (total 11 workers using 12261 MB)
@   438s  (total 11 workers using 12456 MB)
@   450s  (total 11 workers using 12724 MB)
@   460s  (total 11 workers using 13138 MB)
@   472s  (total 11 workers using 13516 MB)
@   483s  (total 11 workers using 14206 MB)
@   494s  (total 11 workers using 14634 MB)
@   505s  (total 11 workers using 14594 MB)
@   516s  (total 11 workers using 14798 MB)
@   527s  (total 11 workers using 14803 MB)
@   538s  (total 11 workers using 15294 MB)
@   549s  (total 11 workers using 15695 MB)
@   560s  (total 11 workers using 16003 MB)
@   571s  (total 11 workers using 16087 MB)
@   582s  (total 11 workers using 16113 MB)
@   593s  (total 11 workers using 16376 MB)
@   605s  (total 11 workers using 16456 MB)
@   616s  (total 11 workers using 16406 MB)
@   627s  (total 11 workers using 16648 MB)
@   638s  (total 11 workers using 16431 MB)
@   649s  (total 11 workers using 16918 MB)
@   660s  (total 11 workers using 16798 MB)
@   671s  (total 11 workers using 16986 MB)
@   682s  (total 11 workers using 16965 MB)
@   693s  (total 11 workers using 17255 MB)
@   704s  (total 11 workers using 17677 MB)
@   716s  (total 11 workers using 17650 MB)
@   727s  (total 11 workers using 17682 MB)
@   738s  (total 11 workers using 18024 MB)
@   749s  (total 11 workers using 18154 MB)
@   760s  (total 11 workers using 18087 MB)
@   771s  (total 11 workers using 18400 MB)
@   782s  (total 11 workers using 18856 MB)
@   793s  (total 11 workers using 18831 MB)
@   804s  (total 11 workers using 18910 MB)
@   815s  (total 11 workers using 18907 MB)
@   827s  (total 11 workers using 19511 MB)
@   838s  (total 11 workers using 19462 MB)
@   849s  (total 11 workers using 19599 MB)
@   860s  (total 11 workers using 19951 MB)
@   871s  (total 11 workers using 20016 MB)
@   882s  (total 11 workers using 20111 MB)
@   893s  (total 11 workers using 20157 MB)
@   904s  (total 11 workers using 20822 MB)
@   915s  (total 11 workers using 21073 MB)
@   926s  (total 11 workers using 21061 MB)
@   938s  (total 11 workers using 21464 MB)
@   949s  (total 11 workers using 21774 MB)
@   960s  (total 11 workers using 21734 MB)
@   971s  (total 11 workers using 21851 MB)
@   982s  (total 11 workers using 22377 MB)
@   993s  (total 11 workers using 22247 MB)
@  1004s  (total 11 workers using 22436 MB)
@  1015s  (total 11 workers using 22634 MB)
@  1026s  (total 11 workers using 22753 MB)
@  1037s  (total 11 workers using 22782 MB)
@  1049s  (total 11 workers using 23195 MB)
@  1059s  (total 11 workers using 23340 MB)
@  1071s  (total 11 workers using 22907 MB)
@  1082s  (total 11 workers using 23308 MB)
@  1093s  (total 11 workers using 23817 MB)
@  1104s  (total 11 workers using 23621 MB)
@  1115s  (total 11 workers using 23744 MB)
@  1126s  (total 11 workers using 24079 MB)
@  1137s  (total 11 workers using 23854 MB)
@  1148s  (total 11 workers using 23885 MB)
@  1160s  (total 11 workers using 24335 MB)
@  1171s  (total 11 workers using 24440 MB)
@  1182s  (total 11 workers using 24262 MB)
@  1193s  (total 11 workers using 24488 MB)
@  1204s  (total 11 workers using 25217 MB)
@  1215s  (total 11 workers using 25100 MB)
@  1226s  (total 11 workers using 25210 MB)
@  1237s  (total 11 workers using 25714 MB)
@  1249s  (total 11 workers using 25553 MB)
@  1260s  (total 11 workers using 25592 MB)
@  1271s  (total 11 workers using 26077 MB)
@  1282s  (total 11 workers using 25947 MB)
@  1293s  (total 11 workers using 26012 MB)
@  1304s  (total 11 workers using 26509 MB)
@  1315s  (total 11 workers using 25986 MB)
@  1326s  (total 11 workers using 26269 MB)
@  1337s  (total 11 workers using 26724 MB)
@  1348s  (total 11 workers using 26170 MB)
@  1360s  (total 11 workers using 26864 MB)
@  1371s  (total 11 workers using 27042 MB)
@  1382s  (total 11 workers using 26770 MB)
@  1393s  (total 11 workers using 27066 MB)
@  1404s  (total 11 workers using 27412 MB)
@  1415s  (total 11 workers using 27180 MB)
@  1426s  (total 11 workers using 27751 MB)
@  1437s  (total 11 workers using 27504 MB)
@  1448s  (total 11 workers using 27491 MB)
@  1459s  (total 11 workers using 28141 MB)
@  1471s  (total 11 workers using 27801 MB)
@  1482s  (total 11 workers using 27612 MB)
@  1493s  (total 11 workers using 28403 MB)
@  1504s  (total 11 workers using 28105 MB)
@  1515s  (total 11 workers using 28522 MB)
@  1526s  (total 11 workers using 28730 MB)
@  1537s  (total 11 workers using 28484 MB)
@  1548s  (total 11 workers using 28834 MB)
@  1559s  (total 11 workers using 28722 MB)
@  1570s  (total 11 workers using 28781 MB)
@  1581s  (total 11 workers using 29487 MB)
@  1592s  (total 11 workers using 29329 MB)
@  1604s  (total 11 workers using 30147 MB)
@  1615s  (total 11 workers using 29880 MB)
@  1626s  (total 11 workers using 29819 MB)
@  1637s  (total 11 workers using 30436 MB)
@  1648s  (total 11 workers using 29648 MB)
@  1659s  (total 11 workers using 30484 MB)
@  1670s  (total 11 workers using 30422 MB)
@  1681s  (total 11 workers using 29897 MB)
@  1692s  (total 11 workers using 30479 MB)
@  1703s  (total 11 workers using 30034 MB)
@  1714s  (total 11 workers using 30658 MB)
@  1725s  (total 11 workers using 30276 MB)
@  1736s  (total 11 workers using 30440 MB)
@  1747s  (total 11 workers using 30776 MB)
@  1758s  (total 11 workers using 30621 MB)
@  1769s  (total 11 workers using 31121 MB)
@  1781s  (total 11 workers using 30398 MB)
@  1791s  (total 11 workers using 31172 MB)
@  1803s  (total 11 workers using 30809 MB)
@  1814s  (total 11 workers using 30759 MB)
@  1825s  (total 11 workers using 30979 MB)
@  1836s  (total 11 workers using 30543 MB)
@  1847s  (total 11 workers using 31644 MB)
@  1858s  (total 11 workers using 31484 MB)
@  1869s  (total 11 workers using 31519 MB)
@  1880s  (total 11 workers using 32079 MB)
@  1891s  (total 11 workers using 31664 MB)
@  1902s  (total 11 workers using 32104 MB)
@  1913s  (total 11 workers using 31860 MB)
@  1924s  (total 11 workers using 32247 MB)
@  1935s  (total 11 workers using 31815 MB)
@  1946s  (total 11 workers using 32143 MB)
@  1957s  (total 11 workers using 32190 MB)
@  1968s  (total 11 workers using 32123 MB)
@  1980s  (total 11 workers using 32528 MB)
@  1990s  (total 11 workers using 31759 MB)
@  2002s  (total 11 workers using 32552 MB)
@  2013s  (total 11 workers using 32184 MB)
@  2024s  (total 11 workers using 32375 MB)
@  2035s  (total 11 workers using 32430 MB)
@  2046s  (total 11 workers using 32572 MB)
@  2057s  (total 11 workers using 32778 MB)
@  2068s  (total 11 workers using 32581 MB)
@  2079s  (total 11 workers using 32988 MB)
@  2090s  (total 11 workers using 32846 MB)
@  2101s  (total 11 workers using 33046 MB)
@  2112s  (total 11 workers using 33280 MB)
@  2123s  (total 11 workers using 33088 MB)
@  2134s  (total 11 workers using 33554 MB)
@  2145s  (total 11 workers using 32802 MB)
@  2157s  (total 11 workers using 33667 MB)
@  2167s  (total 11 workers using 33072 MB)
@  2179s  (total 11 workers using 34061 MB)
@  2190s  (total 11 workers using 33659 MB)
@  2201s  (total 11 workers using 34103 MB)
@  2212s  (total 11 workers using 33625 MB)
@  2223s  (total 11 workers using 34193 MB)
@  2234s  (total 11 workers using 34250 MB)
@  2245s  (total 11 workers using 33803 MB)
@  2256s  (total 11 workers using 34278 MB)
@  2267s  (total 11 workers using 34241 MB)
@  2278s  (total 11 workers using 34934 MB)
@  2289s  (total 11 workers using 34086 MB)
@  2300s  (total 11 workers using 34872 MB)
@  2311s  (total 11 workers using 34078 MB)
@  2322s  (total 11 workers using 35040 MB)
@  2333s  (total 11 workers using 34237 MB)
@  2344s  (total 11 workers using 35212 MB)
@  2356s  (total 11 workers using 34518 MB)
@  2367s  (total 11 workers using 35536 MB)
@  2378s  (total 11 workers using 34730 MB)
@  2389s  (total 11 workers using 35173 MB)
@  2400s  (total 11 workers using 34798 MB)
@  2411s  (total 11 workers using 35235 MB)
@  2422s  (total 11 workers using 35506 MB)
@  2433s  (total 11 workers using 35113 MB)
@  2444s  (total 11 workers using 35912 MB)
@  2455s  (total 11 workers using 35162 MB)
@  2466s  (total 11 workers using 35597 MB)
@  2477s  (total 11 workers using 35243 MB)
@  2489s  (total 11 workers using 36124 MB)
@  2500s  (total 11 workers using 35910 MB)
@  2511s  (total 11 workers using 36215 MB)
@  2522s  (total 11 workers using 35527 MB)
@  2533s  (total 11 workers using 36286 MB)
@  2544s  (total 11 workers using 35794 MB)
@  2555s  (total 11 workers using 35582 MB)
@  2566s  (total 11 workers using 36069 MB)
@  2577s  (total 11 workers using 36238 MB)
@  2588s  (total 11 workers using 36564 MB)
@  2600s  (total 11 workers using 36358 MB)
@  2611s  (total 11 workers using 36538 MB)
@  2622s  (total 11 workers using 36189 MB)
@  2633s  (total 11 workers using 36898 MB)
@  2644s  (total 11 workers using 36139 MB)
@  2655s  (total 11 workers using 36972 MB)
@  2666s  (total 11 workers using 36488 MB)
@  2677s  (total 11 workers using 37287 MB)
@  2688s  (total 11 workers using 36778 MB)
@  2699s  (total 11 workers using 37354 MB)
@  2710s  (total 11 workers using 37028 MB)
@  2721s  (total 11 workers using 37405 MB)
@  2733s  (total 11 workers using 37140 MB)
@  2744s  (total 11 workers using 37059 MB)
@  2755s  (total 11 workers using 37030 MB)
@  2766s  (total 11 workers using 37765 MB)
@  2777s  (total 11 workers using 37252 MB)
@  2788s  (total 11 workers using 37756 MB)
@  2799s  (total 11 workers using 37784 MB)
@  2810s  (total 11 workers using 37929 MB)
@  2821s  (total 11 workers using 37567 MB)
@  2832s  (total 11 workers using 37957 MB)
@  2843s  (total 11 workers using 37419 MB)
@  2854s  (total 11 workers using 37832 MB)
@  2866s  (total 11 workers using 37316 MB)
@  2877s  (total 11 workers using 37957 MB)
@  2888s  (total 11 workers using 37504 MB)
@  2899s  (total 11 workers using 37919 MB)
@  2910s  (total 11 workers using 37953 MB)
@  2921s  (total 11 workers using 38264 MB)
@  2932s  (total 11 workers using 37921 MB)
@  2943s  (total 11 workers using 37890 MB)
@  2954s  (total 11 workers using 38045 MB)
@  2965s  (total 11 workers using 37981 MB)
@  2976s  (total 11 workers using 38574 MB)
@  2987s  (total 11 workers using 38821 MB)
@  2999s  (total 11 workers using 38616 MB)
@  3010s  (total 11 workers using 38994 MB)
@  3021s  (total 11 workers using 38943 MB)
@  3032s  (total 11 workers using 39562 MB)
@  3043s  (total 11 workers using 38367 MB)
@  3054s  (total 11 workers using 39504 MB)
@  3065s  (total 11 workers using 39626 MB)
@  3076s  (total 11 workers using 39959 MB)
@  3087s  (total 11 workers using 39682 MB)
@  3098s  (total 11 workers using 40271 MB)
@  3109s  (total 11 workers using 39847 MB)
@  3120s  (total 11 workers using 40331 MB)
@  3132s  (total 11 workers using 39647 MB)
@  3143s  (total 11 workers using 40002 MB)
@  3154s  (total 11 workers using 40464 MB)
@  3165s  (total 11 workers using 41020 MB)
@  3176s  (total 11 workers using 40154 MB)
@  3187s  (total 11 workers using 41237 MB)
@  3198s  (total 11 workers using 40020 MB)
@  3209s  (total 11 workers using 41410 MB)
@  3220s  (total 11 workers using 40456 MB)
@  3231s  (total 11 workers using 41171 MB)
@  3243s  (total 11 workers using 40954 MB)
@  3253s  (total 11 workers using 41035 MB)
@  3265s  (total 11 workers using 40762 MB)
@  3276s  (total 11 workers using 41332 MB)
@  3287s  (total 11 workers using 40619 MB)
@  3298s  (total 11 workers using 41958 MB)
@  3309s  (total 11 workers using 41241 MB)
@  3320s  (total 11 workers using 42049 MB)
@  3331s  (total 11 workers using 41190 MB)
@  3342s  (total 11 workers using 41410 MB)
@  3353s  (total 11 workers using 41735 MB)
@  3364s  (total 11 workers using 41818 MB)
@  3376s  (total 11 workers using 41727 MB)
@  3387s  (total 11 workers using 41804 MB)
@  3398s  (total 11 workers using 42180 MB)
@  3409s  (total 11 workers using 41451 MB)
@  3420s  (total 11 workers using 42630 MB)
@  3431s  (total 11 workers using 41335 MB)
@  3442s  (total 11 workers using 42898 MB)
@  3453s  (total 11 workers using 42069 MB)
@  3464s  (total 11 workers using 42652 MB)
@  3475s  (total 11 workers using 42426 MB)
@  3486s  (total 11 workers using 42761 MB)
@  3497s  (total 11 workers using 42467 MB)
@  3509s  (total 11 workers using 42883 MB)
@  3520s  (total 11 workers using 42715 MB)
@  3531s  (total 11 workers using 42919 MB)
@  3542s  (total 11 workers using 42880 MB)
@  3553s  (total 11 workers using 43018 MB)
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3554s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3554s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3556s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3557s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3558s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3564s  (total 5 workers using 10054 MB)
@  3574s  (stopping all workers)
@  3574s  (total 5 workers using 0 MB)
@  3574s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3574s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3574s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3574s  (worker 2 finished with result unknown) python3 avr.py
@  3574s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3574s  (copied results from worker 0 in /tmp//pr_test)
@  3574s  [0;30;47m(proof race finished with answer unknown in 3574.23 seconds)[m
unknown
c done
