c host: c3n07
c start: Fri Oct 18 22:26:57 CEST 2019
c arrayjobid: 17567257
c jobid: 17567676
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r0-p117.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567676.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   306s  (total 11 workers using 8318 MB)
@   317s  (total 11 workers using 8585 MB)
@   328s  (total 11 workers using 8769 MB)
@   339s  (total 11 workers using 8987 MB)
@   350s  (total 11 workers using 9125 MB)
@   361s  (total 11 workers using 9388 MB)
@   372s  (total 11 workers using 9506 MB)
@   383s  (total 11 workers using 9581 MB)
@   394s  (total 11 workers using 9774 MB)
@   406s  (total 11 workers using 9775 MB)
@   417s  (total 11 workers using 9936 MB)
@   428s  (total 11 workers using 10308 MB)
@   439s  (total 11 workers using 10993 MB)
@   450s  (total 11 workers using 10869 MB)
@   461s  (total 11 workers using 10972 MB)
@   472s  (total 11 workers using 11076 MB)
@   483s  (total 11 workers using 10969 MB)
@   494s  (total 11 workers using 11249 MB)
@   505s  (total 11 workers using 11304 MB)
@   517s  (total 11 workers using 11382 MB)
@   528s  (total 11 workers using 11499 MB)
@   539s  (total 11 workers using 11744 MB)
@   550s  (total 11 workers using 11881 MB)
@   561s  (total 11 workers using 11854 MB)
@   572s  (total 11 workers using 12194 MB)
@   583s  (total 11 workers using 12296 MB)
@   594s  (total 11 workers using 12339 MB)
@   606s  (total 11 workers using 12509 MB)
@   617s  (total 11 workers using 12557 MB)
@   628s  (total 11 workers using 12669 MB)
@   639s  (total 11 workers using 12815 MB)
@   650s  (total 11 workers using 12911 MB)
@   661s  (total 11 workers using 13056 MB)
@   672s  (total 11 workers using 13224 MB)
@   683s  (total 11 workers using 13564 MB)
@   695s  (total 11 workers using 13497 MB)
@   705s  (total 11 workers using 13486 MB)
@   717s  (total 11 workers using 13655 MB)
@   728s  (total 11 workers using 13920 MB)
@   739s  (total 11 workers using 14162 MB)
@   750s  (total 11 workers using 14185 MB)
@   761s  (total 11 workers using 14721 MB)
@   772s  (total 11 workers using 14604 MB)
@   783s  (total 11 workers using 14761 MB)
@   794s  (total 11 workers using 15117 MB)
@   805s  (total 11 workers using 15215 MB)
@   816s  (total 11 workers using 15383 MB)
@   827s  (total 11 workers using 15553 MB)
@   838s  (total 11 workers using 15609 MB)
@   850s  (total 11 workers using 15973 MB)
@   860s  (total 11 workers using 16291 MB)
@   872s  (total 11 workers using 16298 MB)
@   883s  (total 11 workers using 16568 MB)
@   894s  (total 11 workers using 16460 MB)
@   905s  (total 11 workers using 16744 MB)
@   916s  (total 11 workers using 16676 MB)
@   927s  (total 11 workers using 16948 MB)
@   938s  (total 11 workers using 16926 MB)
@   949s  (total 11 workers using 16999 MB)
@   960s  (total 11 workers using 17342 MB)
@   971s  (total 11 workers using 17192 MB)
@   982s  (total 11 workers using 17214 MB)
@   993s  (total 11 workers using 17582 MB)
@  1005s  (total 11 workers using 17597 MB)
@  1016s  (total 11 workers using 17630 MB)
@  1027s  (total 11 workers using 18001 MB)
@  1038s  (total 11 workers using 17941 MB)
@  1049s  (total 11 workers using 17976 MB)
@  1060s  (total 11 workers using 18213 MB)
@  1071s  (total 11 workers using 18364 MB)
@  1082s  (total 11 workers using 18645 MB)
@  1093s  (total 11 workers using 18616 MB)
@  1104s  (total 11 workers using 18703 MB)
@  1116s  (total 11 workers using 19217 MB)
@  1127s  (total 11 workers using 18944 MB)
@  1138s  (total 11 workers using 19277 MB)
@  1149s  (total 11 workers using 19370 MB)
@  1160s  (total 11 workers using 19576 MB)
@  1171s  (total 11 workers using 19405 MB)
@  1182s  (total 11 workers using 19624 MB)
@  1193s  (total 11 workers using 19593 MB)
@  1204s  (total 11 workers using 19649 MB)
@  1215s  (total 11 workers using 19937 MB)
@  1227s  (total 11 workers using 19638 MB)
@  1238s  (total 11 workers using 19860 MB)
@  1249s  (total 11 workers using 20239 MB)
@  1260s  (total 11 workers using 19898 MB)
@  1271s  (total 11 workers using 20626 MB)
@  1282s  (total 11 workers using 20573 MB)
@  1293s  (total 11 workers using 20883 MB)
@  1304s  (total 11 workers using 20855 MB)
@  1315s  (total 11 workers using 20680 MB)
@  1326s  (total 11 workers using 20949 MB)
@  1338s  (total 11 workers using 21351 MB)
@  1348s  (total 11 workers using 21176 MB)
@  1360s  (total 11 workers using 21128 MB)
@  1371s  (total 11 workers using 21386 MB)
@  1382s  (total 11 workers using 21311 MB)
@  1393s  (total 11 workers using 21119 MB)
@  1404s  (total 11 workers using 21796 MB)
@  1415s  (total 11 workers using 21875 MB)
@  1426s  (total 11 workers using 21853 MB)
@  1437s  (total 11 workers using 22130 MB)
@  1449s  (total 11 workers using 22169 MB)
@  1459s  (total 11 workers using 22135 MB)
@  1471s  (total 11 workers using 22419 MB)
@  1482s  (total 11 workers using 22317 MB)
@  1493s  (total 11 workers using 22878 MB)
@  1504s  (total 11 workers using 23041 MB)
@  1515s  (total 11 workers using 22824 MB)
@  1526s  (total 11 workers using 23211 MB)
@  1537s  (total 11 workers using 23237 MB)
@  1548s  (total 11 workers using 23304 MB)
@  1560s  (total 11 workers using 23118 MB)
@  1571s  (total 11 workers using 23487 MB)
@  1582s  (total 11 workers using 23483 MB)
@  1593s  (total 11 workers using 23757 MB)
@  1604s  (total 11 workers using 23668 MB)
@  1615s  (total 11 workers using 24212 MB)
@  1626s  (total 11 workers using 23877 MB)
@  1637s  (total 11 workers using 24080 MB)
@  1648s  (total 11 workers using 24199 MB)
@  1659s  (total 11 workers using 24346 MB)
@  1671s  (total 11 workers using 24766 MB)
@  1682s  (total 11 workers using 24458 MB)
@  1693s  (total 11 workers using 24705 MB)
@  1704s  (total 11 workers using 24780 MB)
@  1715s  (total 11 workers using 24983 MB)
@  1726s  (total 11 workers using 25033 MB)
@  1737s  (total 11 workers using 24847 MB)
@  1748s  (total 11 workers using 25178 MB)
@  1759s  (total 11 workers using 25173 MB)
@  1770s  (total 11 workers using 25658 MB)
@  1782s  (total 11 workers using 25916 MB)
@  1793s  (total 11 workers using 25742 MB)
@  1804s  (total 11 workers using 25858 MB)
@  1815s  (total 11 workers using 26450 MB)
@  1826s  (total 11 workers using 26068 MB)
@  1837s  (total 11 workers using 26474 MB)
@  1848s  (total 11 workers using 26253 MB)
@  1859s  (total 11 workers using 26408 MB)
@  1870s  (total 11 workers using 25997 MB)
@  1881s  (total 11 workers using 26121 MB)
@  1893s  (total 11 workers using 26450 MB)
@  1903s  (total 11 workers using 26626 MB)
@  1915s  (total 11 workers using 27010 MB)
@  1926s  (total 11 workers using 26906 MB)
@  1937s  (total 11 workers using 26780 MB)
@  1948s  (total 11 workers using 26969 MB)
@  1959s  (total 11 workers using 27048 MB)
@  1970s  (total 11 workers using 27316 MB)
@  1981s  (total 11 workers using 27136 MB)
@  1992s  (total 11 workers using 27192 MB)
@  2003s  (total 11 workers using 27608 MB)
@  2014s  (total 11 workers using 27424 MB)
@  2025s  (total 11 workers using 27429 MB)
@  2036s  (total 11 workers using 27603 MB)
@  2047s  (total 11 workers using 28152 MB)
@  2058s  (total 11 workers using 27947 MB)
@  2070s  (total 11 workers using 27910 MB)
@  2080s  (total 11 workers using 28562 MB)
@  2092s  (total 11 workers using 27810 MB)
@  2103s  (total 11 workers using 28641 MB)
@  2114s  (total 11 workers using 28285 MB)
@  2125s  (total 11 workers using 28232 MB)
@  2136s  (total 11 workers using 29008 MB)
@  2147s  (total 11 workers using 28169 MB)
@  2158s  (total 11 workers using 28585 MB)
@  2169s  (total 11 workers using 28521 MB)
@  2180s  (total 11 workers using 28425 MB)
@  2191s  (total 11 workers using 28845 MB)
@  2202s  (total 11 workers using 29184 MB)
@  2213s  (total 11 workers using 28904 MB)
@  2225s  (total 11 workers using 28546 MB)
@  2236s  (total 11 workers using 29502 MB)
@  2247s  (total 11 workers using 29422 MB)
@  2258s  (total 11 workers using 29314 MB)
@  2269s  (total 11 workers using 29559 MB)
@  2280s  (total 11 workers using 29238 MB)
@  2291s  (total 11 workers using 29760 MB)
@  2302s  (total 11 workers using 29543 MB)
@  2313s  (total 11 workers using 29530 MB)
@  2324s  (total 11 workers using 29667 MB)
@  2335s  (total 11 workers using 30017 MB)
@  2346s  (total 11 workers using 29821 MB)
@  2357s  (total 11 workers using 30195 MB)
@  2368s  (total 11 workers using 29949 MB)
@  2380s  (total 11 workers using 30109 MB)
@  2390s  (total 11 workers using 30176 MB)
@  2402s  (total 11 workers using 29985 MB)
@  2413s  (total 11 workers using 30286 MB)
@  2424s  (total 11 workers using 30870 MB)
@  2435s  (total 11 workers using 29837 MB)
@  2446s  (total 11 workers using 30763 MB)
@  2457s  (total 11 workers using 30528 MB)
@  2468s  (total 11 workers using 30600 MB)
@  2479s  (total 11 workers using 30796 MB)
@  2490s  (total 11 workers using 30929 MB)
@  2501s  (total 11 workers using 30433 MB)
@  2513s  (total 11 workers using 31240 MB)
@  2524s  (total 11 workers using 31055 MB)
@  2535s  (total 11 workers using 30793 MB)
@  2546s  (total 11 workers using 31370 MB)
@  2557s  (total 11 workers using 31198 MB)
@  2568s  (total 11 workers using 31466 MB)
@  2579s  (total 11 workers using 31187 MB)
@  2590s  (total 11 workers using 31600 MB)
@  2601s  (total 11 workers using 31255 MB)
@  2612s  (total 11 workers using 31439 MB)
@  2623s  (total 11 workers using 31744 MB)
@  2634s  (total 11 workers using 31397 MB)
@  2646s  (total 11 workers using 31995 MB)
@  2656s  (total 11 workers using 31798 MB)
@  2668s  (total 11 workers using 31899 MB)
@  2679s  (total 11 workers using 31706 MB)
@  2690s  (total 11 workers using 32114 MB)
@  2701s  (total 11 workers using 32288 MB)
@  2712s  (total 11 workers using 31917 MB)
@  2723s  (total 11 workers using 32193 MB)
@  2734s  (total 11 workers using 32179 MB)
@  2745s  (total 11 workers using 31876 MB)
@  2756s  (total 11 workers using 32560 MB)
@  2767s  (total 11 workers using 32420 MB)
@  2778s  (total 11 workers using 32635 MB)
@  2789s  (total 11 workers using 32968 MB)
@  2801s  (total 11 workers using 32436 MB)
@  2812s  (total 11 workers using 32510 MB)
@  2823s  (total 11 workers using 33204 MB)
@  2834s  (total 11 workers using 32468 MB)
@  2845s  (total 11 workers using 32918 MB)
@  2856s  (total 11 workers using 32886 MB)
@  2867s  (total 11 workers using 32886 MB)
@  2878s  (total 11 workers using 32974 MB)
@  2889s  (total 11 workers using 32942 MB)
@  2900s  (total 11 workers using 32912 MB)
@  2912s  (total 11 workers using 33385 MB)
@  2922s  (total 11 workers using 33462 MB)
@  2934s  (total 11 workers using 33863 MB)
@  2945s  (total 11 workers using 32667 MB)
@  2956s  (total 11 workers using 33285 MB)
@  2967s  (total 11 workers using 33693 MB)
@  2978s  (total 11 workers using 33135 MB)
@  2989s  (total 11 workers using 33801 MB)
@  3000s  (total 11 workers using 33736 MB)
@  3011s  (total 11 workers using 33960 MB)
@  3022s  (total 11 workers using 33787 MB)
@  3033s  (total 11 workers using 34289 MB)
@  3044s  (total 11 workers using 34292 MB)
@  3055s  (total 11 workers using 34109 MB)
@  3067s  (total 11 workers using 34225 MB)
@  3078s  (total 11 workers using 34087 MB)
@  3089s  (total 11 workers using 33889 MB)
@  3100s  (total 11 workers using 33914 MB)
@  3111s  (total 11 workers using 33986 MB)
@  3122s  (total 11 workers using 34575 MB)
@  3133s  (total 11 workers using 34288 MB)
@  3144s  (total 11 workers using 35147 MB)
@  3155s  (total 11 workers using 34603 MB)
@  3166s  (total 11 workers using 34824 MB)
@  3177s  (total 11 workers using 34676 MB)
@  3188s  (total 11 workers using 35172 MB)
@  3200s  (total 11 workers using 34999 MB)
@  3211s  (total 11 workers using 35544 MB)
@  3222s  (total 11 workers using 35297 MB)
@  3233s  (total 11 workers using 36181 MB)
@  3244s  (total 11 workers using 35364 MB)
@  3255s  (total 11 workers using 35578 MB)
@  3266s  (total 11 workers using 35473 MB)
@  3277s  (total 11 workers using 35651 MB)
@  3288s  (total 11 workers using 35818 MB)
@  3299s  (total 11 workers using 35203 MB)
@  3311s  (total 11 workers using 36253 MB)
@  3321s  (total 11 workers using 36089 MB)
@  3333s  (total 11 workers using 35972 MB)
@  3344s  (total 11 workers using 36158 MB)
@  3355s  (total 11 workers using 36133 MB)
@  3366s  (total 11 workers using 36934 MB)
@  3377s  (total 11 workers using 35761 MB)
@  3388s  (total 11 workers using 37228 MB)
@  3399s  (total 11 workers using 36527 MB)
@  3410s  (total 11 workers using 37101 MB)
@  3421s  (total 11 workers using 36696 MB)
@  3432s  (total 11 workers using 36665 MB)
@  3443s  (total 11 workers using 36821 MB)
@  3454s  (total 11 workers using 37240 MB)
@  3466s  (total 11 workers using 36755 MB)
@  3477s  (total 11 workers using 37216 MB)
@  3488s  (total 11 workers using 36941 MB)
@  3499s  (total 11 workers using 36992 MB)
@  3510s  (total 11 workers using 37597 MB)
@  3521s  (total 11 workers using 37424 MB)
@  3532s  (total 11 workers using 37642 MB)
@  3543s  (total 11 workers using 37854 MB)
@  3554s  (total 11 workers using 30243 MB)
@  3554s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3554s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3555s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3555s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  3555s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3557s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3557s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3565s  (total 2 workers using 9646 MB)
@  3575s  (stopping all workers)
@  3575s  (total 2 workers using 0 MB)
@  3575s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3575s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3575s  (copied results from worker 0 in /tmp//pr_test)
@  3575s  [0;30;47m(proof race finished with answer unknown in 3574.89 seconds)[m
unknown
c done
