c host: c3n14
c start: Fri Oct 18 23:00:55 CEST 2019
c arrayjobid: 17567257
c jobid: 17567723
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r2-p097.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567723.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   208s  (total 8 workers using 3862 MB)
@   219s  (total 8 workers using 3877 MB)
@   230s  (total 8 workers using 3996 MB)
@   240s  (total 8 workers using 4095 MB)
@   251s  (total 8 workers using 4146 MB)
@   262s  (total 8 workers using 4214 MB)
@   273s  (total 8 workers using 4264 MB)
@   283s  (total 8 workers using 4303 MB)
@   294s  (total 8 workers using 4410 MB)
@   305s  (total 8 workers using 4322 MB)
@   315s  (total 8 workers using 4446 MB)
@   326s  (total 8 workers using 4483 MB)
@   337s  (total 8 workers using 4528 MB)
@   348s  (total 8 workers using 4526 MB)
@   358s  (total 8 workers using 4671 MB)
@   369s  (total 8 workers using 4756 MB)
@   380s  (total 8 workers using 4850 MB)
@   391s  (total 8 workers using 4835 MB)
@   401s  (total 8 workers using 4923 MB)
@   412s  (total 8 workers using 4985 MB)
@   423s  (total 8 workers using 5005 MB)
@   433s  (total 8 workers using 5060 MB)
@   444s  (total 8 workers using 5159 MB)
@   455s  (total 8 workers using 5179 MB)
@   465s  (total 8 workers using 5192 MB)
@   476s  (total 8 workers using 5100 MB)
@   487s  (total 8 workers using 5165 MB)
@   498s  (total 8 workers using 5311 MB)
@   508s  (total 8 workers using 5347 MB)
@   519s  (total 8 workers using 5430 MB)
@   530s  (total 8 workers using 5474 MB)
@   541s  (total 8 workers using 5621 MB)
@   551s  (total 8 workers using 5744 MB)
@   562s  (total 8 workers using 5757 MB)
@   573s  (total 8 workers using 5909 MB)
@   584s  (total 8 workers using 5841 MB)
@   594s  (total 8 workers using 6006 MB)
@   605s  (total 8 workers using 5926 MB)
@   616s  (total 8 workers using 6020 MB)
@   626s  (total 8 workers using 5999 MB)
@   637s  (total 8 workers using 6099 MB)
@   648s  (total 8 workers using 6164 MB)
@   658s  (total 8 workers using 6220 MB)
@   669s  (total 8 workers using 6247 MB)
@   680s  (total 8 workers using 6331 MB)
@   691s  (total 8 workers using 6262 MB)
@   701s  (total 8 workers using 6279 MB)
@   712s  (total 8 workers using 6377 MB)
@   723s  (total 8 workers using 6487 MB)
@   734s  (total 8 workers using 6531 MB)
@   744s  (total 8 workers using 6606 MB)
@   755s  (total 8 workers using 6724 MB)
@   766s  (total 8 workers using 6838 MB)
@   776s  (total 8 workers using 6864 MB)
@   787s  (total 8 workers using 6932 MB)
@   798s  (total 8 workers using 6963 MB)
@   808s  (total 8 workers using 6985 MB)
@   819s  (total 8 workers using 7004 MB)
@   830s  (total 8 workers using 7061 MB)
@   841s  (total 8 workers using 7149 MB)
@   851s  (total 8 workers using 7239 MB)
@   862s  (total 8 workers using 7065 MB)
@   873s  (total 8 workers using 7096 MB)
@   884s  (total 8 workers using 7248 MB)
@   894s  (total 8 workers using 7249 MB)
@   905s  (total 8 workers using 7172 MB)
@   916s  (total 8 workers using 7304 MB)
@   927s  (total 8 workers using 7402 MB)
@   937s  (total 8 workers using 7439 MB)
@   948s  (total 8 workers using 7527 MB)
@   959s  (total 8 workers using 7509 MB)
@   969s  (total 8 workers using 7585 MB)
@   980s  (total 8 workers using 7604 MB)
@   991s  (total 8 workers using 7636 MB)
@  1001s  (total 8 workers using 7675 MB)
@  1012s  (total 8 workers using 7728 MB)
@  1023s  (total 8 workers using 7747 MB)
@  1034s  (total 8 workers using 7775 MB)
@  1044s  (total 8 workers using 7922 MB)
@  1055s  (total 8 workers using 7911 MB)
@  1066s  (total 8 workers using 7914 MB)
@  1077s  (total 8 workers using 7894 MB)
@  1087s  (total 8 workers using 7987 MB)
@  1098s  (total 8 workers using 7896 MB)
@  1109s  (total 8 workers using 8121 MB)
@  1120s  (total 8 workers using 8130 MB)
@  1130s  (total 8 workers using 8268 MB)
@  1141s  (total 8 workers using 8330 MB)
@  1152s  (total 8 workers using 8285 MB)
@  1162s  (total 8 workers using 8452 MB)
@  1173s  (total 8 workers using 8484 MB)
@  1184s  (total 8 workers using 8505 MB)
@  1194s  (total 8 workers using 8508 MB)
@  1205s  (total 8 workers using 8567 MB)
@  1216s  (total 8 workers using 8603 MB)
@  1227s  (total 8 workers using 8631 MB)
@  1237s  (total 8 workers using 8661 MB)
@  1248s  (total 8 workers using 8702 MB)
@  1259s  (total 8 workers using 8748 MB)
@  1270s  (total 8 workers using 8839 MB)
@  1280s  (total 8 workers using 8723 MB)
@  1291s  (total 8 workers using 8888 MB)
@  1302s  (total 8 workers using 8929 MB)
@  1312s  (total 8 workers using 8941 MB)
@  1323s  (total 8 workers using 9027 MB)
@  1334s  (total 8 workers using 9077 MB)
@  1345s  (total 8 workers using 9184 MB)
@  1355s  (total 8 workers using 9138 MB)
@  1366s  (total 8 workers using 9198 MB)
@  1377s  (total 8 workers using 9249 MB)
@  1387s  (total 8 workers using 9249 MB)
@  1398s  (total 8 workers using 9242 MB)
@  1409s  (total 8 workers using 9325 MB)
@  1420s  (total 8 workers using 9398 MB)
@  1430s  (total 8 workers using 9492 MB)
@  1441s  (total 8 workers using 9554 MB)
@  1452s  (total 8 workers using 9534 MB)
@  1463s  (total 8 workers using 9541 MB)
@  1473s  (total 8 workers using 9596 MB)
@  1484s  (total 8 workers using 9452 MB)
@  1495s  (total 8 workers using 9726 MB)
@  1505s  (total 8 workers using 9754 MB)
@  1516s  (total 8 workers using 9680 MB)
@  1527s  (total 8 workers using 9676 MB)
@  1538s  (total 8 workers using 9752 MB)
@  1548s  (total 8 workers using 9778 MB)
@  1559s  (total 8 workers using 9809 MB)
@  1570s  (total 8 workers using 9865 MB)
@  1580s  (total 8 workers using 9830 MB)
@  1591s  (total 8 workers using 9914 MB)
@  1602s  (total 8 workers using 10091 MB)
@  1613s  (total 8 workers using 10020 MB)
@  1623s  (total 8 workers using 10055 MB)
@  1634s  (total 8 workers using 10063 MB)
@  1645s  (total 8 workers using 10195 MB)
@  1656s  (total 8 workers using 10333 MB)
@  1666s  (total 8 workers using 10370 MB)
@  1677s  (total 8 workers using 10406 MB)
@  1688s  (total 8 workers using 10452 MB)
@  1699s  (total 8 workers using 10615 MB)
@  1709s  (total 8 workers using 10523 MB)
@  1720s  (total 8 workers using 10636 MB)
@  1731s  (total 8 workers using 10585 MB)
@  1741s  (total 8 workers using 10687 MB)
@  1752s  (total 8 workers using 10692 MB)
@  1763s  (total 8 workers using 10727 MB)
@  1773s  (total 8 workers using 10728 MB)
@  1784s  (total 8 workers using 10766 MB)
@  1795s  (total 8 workers using 10771 MB)
@  1806s  (total 8 workers using 10771 MB)
@  1816s  (total 8 workers using 10786 MB)
@  1827s  (total 8 workers using 10791 MB)
@  1838s  (total 8 workers using 10791 MB)
@  1849s  (total 8 workers using 10827 MB)
@  1859s  (total 8 workers using 10839 MB)
@  1870s  (total 8 workers using 10816 MB)
@  1881s  (total 8 workers using 10877 MB)
@  1891s  (total 8 workers using 10829 MB)
@  1902s  (total 8 workers using 10892 MB)
@  1913s  (total 8 workers using 10871 MB)
@  1923s  (total 8 workers using 10827 MB)
@  1934s  (total 8 workers using 10877 MB)
@  1945s  (total 8 workers using 10930 MB)
@  1956s  (total 8 workers using 10930 MB)
@  1966s  (total 8 workers using 10947 MB)
@  1977s  (total 8 workers using 10999 MB)
@  1988s  (total 8 workers using 10942 MB)
@  1999s  (total 8 workers using 11027 MB)
@  2009s  (total 8 workers using 10995 MB)
@  2020s  (total 8 workers using 10981 MB)
@  2031s  (total 8 workers using 11002 MB)
@  2041s  (total 8 workers using 11336 MB)
@  2052s  (total 8 workers using 11108 MB)
@  2063s  (total 8 workers using 11154 MB)
@  2073s  (total 8 workers using 11216 MB)
@  2084s  (total 8 workers using 11271 MB)
@  2095s  (total 8 workers using 11239 MB)
@  2106s  (total 8 workers using 11291 MB)
@  2116s  (total 8 workers using 11360 MB)
@  2127s  (total 8 workers using 11360 MB)
@  2138s  (total 8 workers using 11213 MB)
@  2149s  (total 8 workers using 11373 MB)
@  2159s  (total 8 workers using 11380 MB)
@  2170s  (total 8 workers using 11395 MB)
@  2181s  (total 8 workers using 11411 MB)
@  2191s  (total 8 workers using 11418 MB)
@  2202s  (total 8 workers using 11384 MB)
@  2213s  (total 8 workers using 11570 MB)
@  2223s  (total 8 workers using 11602 MB)
@  2234s  (total 8 workers using 11623 MB)
@  2245s  (total 8 workers using 11641 MB)
@  2256s  (total 8 workers using 11641 MB)
@  2266s  (total 8 workers using 11655 MB)
@  2277s  (total 8 workers using 11522 MB)
@  2288s  (total 8 workers using 11684 MB)
@  2299s  (total 8 workers using 11923 MB)
@  2309s  (total 8 workers using 11716 MB)
@  2320s  (total 8 workers using 11654 MB)
@  2331s  (total 8 workers using 11713 MB)
@  2341s  (total 8 workers using 11744 MB)
@  2352s  (total 8 workers using 11820 MB)
@  2363s  (total 8 workers using 11860 MB)
@  2373s  (total 8 workers using 11849 MB)
@  2384s  (total 8 workers using 11849 MB)
@  2395s  (total 8 workers using 11911 MB)
@  2406s  (total 8 workers using 12196 MB)
@  2416s  (total 8 workers using 12030 MB)
@  2427s  (total 8 workers using 11981 MB)
@  2438s  (total 8 workers using 11990 MB)
@  2449s  (total 8 workers using 11990 MB)
@  2459s  (total 8 workers using 12005 MB)
@  2470s  (total 8 workers using 11958 MB)
@  2481s  (total 8 workers using 11954 MB)
@  2491s  (total 8 workers using 11956 MB)
@  2502s  (total 8 workers using 11958 MB)
@  2513s  (total 8 workers using 12010 MB)
@  2523s  (total 8 workers using 12078 MB)
@  2534s  (total 8 workers using 12049 MB)
@  2545s  (total 8 workers using 11862 MB)
@  2556s  (total 8 workers using 12217 MB)
@  2566s  (total 8 workers using 12151 MB)
@  2577s  (total 8 workers using 12035 MB)
@  2588s  (total 8 workers using 12316 MB)
@  2599s  (total 8 workers using 12103 MB)
@  2609s  (total 8 workers using 12287 MB)
@  2620s  (total 8 workers using 12545 MB)
@  2631s  (total 8 workers using 12332 MB)
@  2641s  (total 8 workers using 12239 MB)
@  2652s  (total 8 workers using 12308 MB)
@  2663s  (total 8 workers using 12343 MB)
@  2673s  (total 8 workers using 12304 MB)
@  2684s  (total 8 workers using 12247 MB)
@  2695s  (total 8 workers using 12371 MB)
@  2706s  (total 8 workers using 12374 MB)
@  2716s  (total 8 workers using 12383 MB)
@  2727s  (total 8 workers using 12482 MB)
@  2738s  (total 8 workers using 12527 MB)
@  2749s  (total 8 workers using 12533 MB)
@  2759s  (total 8 workers using 12534 MB)
@  2770s  (total 8 workers using 12536 MB)
@  2781s  (total 8 workers using 12589 MB)
@  2791s  (total 8 workers using 12568 MB)
@  2802s  (total 8 workers using 12574 MB)
@  2813s  (total 8 workers using 12700 MB)
@  2823s  (total 8 workers using 12622 MB)
@  2834s  (total 8 workers using 12619 MB)
@  2845s  (total 8 workers using 12697 MB)
@  2856s  (total 8 workers using 12696 MB)
@  2866s  (total 8 workers using 12825 MB)
@  2877s  (total 8 workers using 12694 MB)
@  2888s  (total 8 workers using 12713 MB)
@  2899s  (total 8 workers using 12713 MB)
@  2909s  (total 8 workers using 12734 MB)
@  2920s  (total 8 workers using 12597 MB)
@  2931s  (total 8 workers using 12724 MB)
@  2941s  (total 8 workers using 12716 MB)
@  2952s  (total 8 workers using 12743 MB)
@  2963s  (total 8 workers using 12733 MB)
@  2974s  (total 8 workers using 12751 MB)
@  2984s  (total 8 workers using 12751 MB)
@  2995s  (total 8 workers using 12846 MB)
@  3006s  (total 8 workers using 12869 MB)
@  3016s  (total 8 workers using 12797 MB)
@  3027s  (total 8 workers using 12913 MB)
@  3038s  (total 8 workers using 12925 MB)
@  3049s  (total 8 workers using 12877 MB)
@  3059s  (total 8 workers using 12959 MB)
@  3070s  (total 8 workers using 12937 MB)
@  3081s  (total 8 workers using 12847 MB)
@  3091s  (total 8 workers using 12846 MB)
@  3102s  (total 8 workers using 13046 MB)
@  3113s  (total 8 workers using 13045 MB)
@  3124s  (total 8 workers using 12917 MB)
@  3134s  (total 8 workers using 13012 MB)
@  3145s  (total 8 workers using 13094 MB)
@  3156s  (total 8 workers using 13043 MB)
@  3166s  (total 8 workers using 12828 MB)
@  3177s  (total 8 workers using 13301 MB)
@  3188s  (total 8 workers using 12760 MB)
@  3199s  (total 8 workers using 13076 MB)
@  3209s  (total 8 workers using 13076 MB)
@  3220s  (total 8 workers using 13075 MB)
@  3231s  (total 8 workers using 13030 MB)
@  3242s  (total 8 workers using 13002 MB)
@  3252s  (total 8 workers using 13077 MB)
@  3263s  (total 8 workers using 13137 MB)
@  3274s  (total 8 workers using 12898 MB)
@  3284s  (total 8 workers using 13173 MB)
@  3295s  (total 8 workers using 13127 MB)
@  3306s  (total 8 workers using 13118 MB)
@  3317s  (total 8 workers using 13206 MB)
@  3327s  (total 8 workers using 13230 MB)
@  3338s  (total 8 workers using 13044 MB)
@  3349s  (total 8 workers using 13180 MB)
@  3359s  (total 8 workers using 13180 MB)
@  3370s  (total 8 workers using 13305 MB)
@  3381s  (total 8 workers using 13301 MB)
@  3392s  (total 8 workers using 13386 MB)
@  3402s  (total 8 workers using 13334 MB)
@  3413s  (total 8 workers using 13350 MB)
@  3424s  (total 8 workers using 13349 MB)
@  3435s  (total 8 workers using 13321 MB)
@  3445s  (total 8 workers using 13381 MB)
@  3456s  (total 8 workers using 13402 MB)
@  3467s  (total 8 workers using 13402 MB)
@  3478s  (total 8 workers using 13401 MB)
@  3488s  (total 8 workers using 13401 MB)
@  3499s  (total 8 workers using 13391 MB)
@  3510s  (total 8 workers using 13425 MB)
@  3520s  (total 8 workers using 13425 MB)
@  3531s  (total 8 workers using 13356 MB)
@  3542s  (total 8 workers using 13461 MB)
@  3553s  (total 8 workers using 13411 MB)
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3554s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3554s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3555s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3556s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  3563s  (total 1 workers using 3505 MB)
@  3573s  (total 1 workers using 3505 MB)
@  3575s  (stopping all workers)
@  3575s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3575s  (copied results from worker 0 in /tmp//pr_test)
@  3575s  [0;30;47m(proof race finished with answer unknown in 3575.16 seconds)[m
unknown
c done
