c host: c3n10
c start: Fri Oct 18 22:51:27 CEST 2019
c arrayjobid: 17567257
c jobid: 17567711
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck3_r2-p052.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567711.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   282s  (total 10 workers using 16687 MB)
@   293s  (total 10 workers using 18976 MB)
@   304s  (total 10 workers using 19167 MB)
@   315s  (total 10 workers using 19316 MB)
@   326s  (total 10 workers using 20938 MB)
@   337s  (total 10 workers using 20018 MB)
@   348s  (total 10 workers using 20921 MB)
@   359s  (total 10 workers using 20330 MB)
@   370s  (total 10 workers using 20635 MB)
@   381s  (total 10 workers using 21120 MB)
@   391s  (total 10 workers using 21102 MB)
@   403s  (total 10 workers using 22754 MB)
@   414s  (total 10 workers using 23512 MB)
@   425s  (total 10 workers using 23645 MB)
@   435s  (total 10 workers using 24367 MB)
@   447s  (total 10 workers using 23250 MB)
@   458s  (total 10 workers using 24248 MB)
@   469s  (total 10 workers using 25451 MB)
@   480s  (total 10 workers using 25898 MB)
@   491s  (total 10 workers using 25979 MB)
@   501s  (total 10 workers using 26608 MB)
@   513s  (total 10 workers using 25916 MB)
@   523s  (total 10 workers using 25674 MB)
@   535s  (total 10 workers using 26795 MB)
@   545s  (total 10 workers using 25927 MB)
@   557s  (total 10 workers using 26003 MB)
@   567s  (total 10 workers using 27330 MB)
@   576s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@   578s  (total 9 workers using 26305 MB)
@   589s  (total 9 workers using 27081 MB)
@   600s  (total 9 workers using 26145 MB)
@   611s  (total 9 workers using 27366 MB)
@   622s  (total 9 workers using 26117 MB)
@   633s  (total 9 workers using 26955 MB)
@   644s  (total 9 workers using 28131 MB)
@   654s  (total 9 workers using 29297 MB)
@   665s  (total 9 workers using 28829 MB)
@   676s  (total 9 workers using 29076 MB)
@   687s  (total 9 workers using 29382 MB)
@   698s  (total 9 workers using 29381 MB)
@   709s  (total 9 workers using 29881 MB)
@   719s  (total 9 workers using 29676 MB)
@   730s  (total 9 workers using 29841 MB)
@   741s  (total 9 workers using 29474 MB)
@   752s  (total 9 workers using 28417 MB)
@   763s  (total 9 workers using 31184 MB)
@   774s  (total 9 workers using 30862 MB)
@   785s  (total 9 workers using 30219 MB)
@   796s  (total 9 workers using 32551 MB)
@   806s  (total 9 workers using 31925 MB)
@   817s  (total 9 workers using 30609 MB)
@   828s  (total 9 workers using 33173 MB)
@   839s  (total 9 workers using 32104 MB)
@   850s  (total 9 workers using 33936 MB)
@   861s  (total 9 workers using 32607 MB)
@   872s  (total 9 workers using 34230 MB)
@   882s  (total 9 workers using 32874 MB)
@   893s  (total 9 workers using 34947 MB)
@   904s  (total 9 workers using 32678 MB)
@   915s  (total 9 workers using 34358 MB)
@   926s  (total 9 workers using 35207 MB)
@   937s  (total 9 workers using 33333 MB)
@   948s  (total 9 workers using 34234 MB)
@   959s  (total 9 workers using 35067 MB)
@   969s  (total 9 workers using 35775 MB)
@   980s  (total 9 workers using 35940 MB)
@   991s  (total 9 workers using 33396 MB)
@  1002s  (total 9 workers using 36023 MB)
@  1013s  (total 9 workers using 38426 MB)
@  1024s  (total 9 workers using 38419 MB)
@  1035s  (total 9 workers using 39266 MB)
@  1045s  (total 9 workers using 39059 MB)
@  1056s  (total 9 workers using 39501 MB)
@  1067s  (total 9 workers using 39261 MB)
@  1078s  (total 9 workers using 39455 MB)
@  1089s  (total 9 workers using 39906 MB)
@  1100s  (total 9 workers using 40425 MB)
@  1111s  (total 9 workers using 40143 MB)
@  1122s  (total 9 workers using 40439 MB)
@  1132s  (total 9 workers using 39530 MB)
@  1143s  (total 9 workers using 39366 MB)
@  1154s  (total 9 workers using 39650 MB)
@  1165s  (total 9 workers using 38740 MB)
@  1176s  (total 9 workers using 41857 MB)
@  1187s  (total 9 workers using 43031 MB)
@  1197s  (total 9 workers using 41494 MB)
@  1208s  (total 9 workers using 40697 MB)
@  1219s  (total 9 workers using 40326 MB)
@  1230s  (total 9 workers using 42920 MB)
@  1241s  (total 9 workers using 42406 MB)
@  1252s  (total 9 workers using 41069 MB)
@  1263s  (total 9 workers using 41133 MB)
@  1274s  (total 9 workers using 44008 MB)
@  1284s  (total 9 workers using 42092 MB)
@  1295s  (total 9 workers using 45334 MB)
@  1306s  (total 9 workers using 42892 MB)
@  1317s  (total 9 workers using 41821 MB)
@  1328s  (total 9 workers using 44551 MB)
@  1339s  (total 9 workers using 42212 MB)
@  1349s  (total 9 workers using 46781 MB)
@  1360s  (total 9 workers using 43098 MB)
@  1371s  (total 9 workers using 45373 MB)
@  1382s  (total 9 workers using 43966 MB)
@  1393s  (total 9 workers using 46546 MB)
@  1404s  (total 9 workers using 44201 MB)
@  1415s  (total 9 workers using 46097 MB)
@  1426s  (total 9 workers using 44357 MB)
@  1436s  (total 9 workers using 46660 MB)
@  1447s  (total 9 workers using 45164 MB)
@  1458s  (total 9 workers using 46425 MB)
@  1469s  (total 9 workers using 46945 MB)
@  1480s  (total 9 workers using 46872 MB)
@  1491s  (total 9 workers using 47928 MB)
@  1502s  (total 9 workers using 44621 MB)
@  1513s  (total 9 workers using 47302 MB)
@  1523s  (total 9 workers using 47963 MB)
@  1535s  (total 9 workers using 45754 MB)
@  1545s  (total 9 workers using 45907 MB)
@  1556s  (total 9 workers using 48864 MB)
@  1567s  (total 9 workers using 44791 MB)
@  1578s  (total 9 workers using 46424 MB)
@  1589s  (total 9 workers using 47519 MB)
@  1600s  (total 9 workers using 48564 MB)
@  1611s  (total 9 workers using 48591 MB)
@  1622s  (total 9 workers using 45661 MB)
@  1633s  (total 9 workers using 47728 MB)
@  1644s  (total 9 workers using 48518 MB)
@  1655s  (total 9 workers using 49332 MB)
@  1665s  (total 9 workers using 49734 MB)
@  1676s  (total 9 workers using 46884 MB)
@  1682s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  1687s  (total 8 workers using 44927 MB)
@  1698s  (total 8 workers using 45197 MB)
@  1709s  (total 8 workers using 46752 MB)	(output dir: /tmp//pr_test/work_w0)
	(frontend: btor2)
	(property: all (1 assertions))
	(1399 / 3977 flops initialized)
	(abstraction: sa)
   0	: 0	: 0 s: 0    0s                  
   0	: 1	: 0 0 s: 0    0s                     1	: 1	: 0 0 s: 0    1s                     1	: 1	: 0 1 s: 1    1s                     1	: 1	: 0 1 s: 1    1s                  
   1	: 2	: 0 1 0 s: 1    1s                     1	: 2	: 0 2 1 s: 3    1s                     1	: 2	: 0 2 1 s: 3    1s                  
   1	: 3	: 0 2 1 0 s: 3    1s                     1	: 3	: 0 3 2 1 s: 6    1s                     1	: 3	: 0 3 2 1 s: 6    1s                  
   1	: 4	: 0 3 2 1 0 s: 6    1s                     1	: 4	: 0 3 2 2 1 s: 8    1s                     1	: 4	: 0 3 2 2 1 s: 8    1s                  
   1	: 5	: 0 2 2 2 1 0 s: 7    1s                     1	: 5	: 0 2 2 2 2 1 s: 9    1s                     1	: 5	: 0 2 2 2 2 1 s: 9    1s                  
   1	: 6	: 0 2 1 2 2 1 0 s: 8    1s                     2	: 6	: 0 2 2 2 3 1 0 s: 10    2s                     2	: 6	: 0 4 7 3 4 4 1 s: 23    2s                     3	: 6	: 0 4 9 3 5 4 1 s: 26    9s                     4	: 6	: 0 4 10 3 6 6 1 s: 30    23s                     5	: 6	: 0 4 10 5 6 6 1 s: 32    46s                     5	: 6	: 0 4 10 5 6 8 2 s: 35    46s                     5	: 6	: 0 4 10 7 9 9 3 s: 42    46s                     6	: 6	: 0 4 10 8 9 9 3 s: 43    55s                     6	: 6	: 0 4 10 8 9 9 4 s: 44    55s                     7	: 6	: 0 4 11 6 11 11 4 s: 47    91s                     8	: 6	: 0 4 14 14 17 13 4 s: 66    149s                     8	: 6	: 0 4 14 14 17 13 5 s: 67    149s                     8	: 6	: 0 4 14 14 17 13 6 s: 68    149s                     8	: 6	: 0 4 14 14 17 13 7 s: 69    150s                     8	: 6	: 0 4 14 14 17 13 8 s: 70    150s                     8	: 6	: 0 4 14 14 17 14 9 s: 72    150s                     8	: 6	: 0 4 14 14 18 8 9 s: 67    150s                     8	: 6	: 0 4 14 14 18 8 9 s: 67    150s                     8	: 6	: 0 4 14 14 18 8 10 s: 68    150s                     8	: 6	: 0 4 14 14 18 8 11 s: 69    150s                     8	: 6	: 0 4 14 14 18 8 12 s: 70    150s                     8	: 6	: 0 4 14 14 20 13 13 s: 78    150s                     8	: 6	: 0 4 14 14 20 13 14 s: 79    150s                     9	: 6	: 0 5 16 16 20 13 14 s: 84    162s                     9	: 6	: 0 5 16 16 20 16 15 s: 88    162s                     9	: 6	: 0 5 16 16 20 16 16 s: 89    162s                     10	: 6	: 0 5 17 19 21 16 16 s: 94    313s                     11	: 6	: 0 5 18 20 21 16 16 s: 96    407s                     11	: 6	: 0 5 18 20 21 16 17 s: 97    407s                     11	: 6	: 0 5 18 20 21 16 18 s: 98    407s                     11	: 6	: 0 5 18 20 21 16 19 s: 99    407s                     12	: 6	: 0 5 18 23 23 18 19 s: 106    421s                     12	: 6	: 0 5 18 24 26 19 20 s: 112    422s                     12	: 6	: 0 5 18 24 26 19 21 s: 113    422s                     12	: 6	: 0 5 18 24 26 19 22 s: 114    422s                     12	: 6	: 0 5 18 24 26 19 23 s: 115    422s                     12	: 6	: 0 5 18 24 26 19 24 s: 116    422s                     12	: 6	: 0 5 18 24 26 19 25 s: 117    422s                     12	: 6	: 0 5 18 24 26 19 26 s: 118    422s                     12	: 6	: 0 5 18 24 26 19 27 s: 119    422s                     12	: 6	: 0 5 18 24 26 19 28 s: 120    422s                     12	: 6	: 0 5 18 24 26 19 29 s: 121    423s                     12	: 6	: 0 5 18 24 26 19 30 s: 122    423s                     12	: 6	: 0 5 18 24 26 19 31 s: 123    423s                     12	: 6	: 0 5 18 23 28 24 32 s: 130    423s                     12	: 6	: 0 5 18 23 28 24 33 s: 131    423s                     12	: 6	: 0 5 18 23 28 24 34 s: 132    423s                     12	: 6	: 0 5 18 23 28 24 35 s: 133    423s                     12	: 6	: 0 5 18 23 28 25 36 s: 135    423s                     12	: 6	: 0 5 18 23 28 28 36 s: 138    424s                     12	: 6	: 0 5 18 23 28 28 37 s: 139    424s                     12	: 6	: 0 5 19 23 29 29 38 s: 143    424s                     12	: 6	: 0 5 19 23 29 30 37 s: 143    424s                     12	: 6	: 0 5 19 23 29 30 38 s: 144    424s                     12	: 6	: 0 5 19 23 29 30 39 s: 145    424s                     12	: 6	: 0 5 19 23 29 30 40 s: 146    424s                     12	: 6	: 0 5 19 23 29 31 41 s: 148    425s                     12	: 6	: 0 5 18 23 29 32 42 s: 149    425s                     13	: 6	: 0 5 18 31 32 32 42 s: 160    478s                     14	: 6	: 0 5 18 31 32 32 42 s: 160    505s                     14	: 6	: 0 5 18 31 32 32 43 s: 161    505s                     14	: 6	: 0 5 18 31 32 32 44 s: 162    506s                     15	: 6	: 0 5 18 31 33 36 44 s: 167    647s                     16	: 6	: 0 5 18 31 33 36 44 s: 167    674s                     16	: 6	: 0 5 18 31 33 36 45 s: 168    674s                     16	: 6	: 0 5 18 31 33 36 46 s: 169    674s                     16	: 6	: 0 5 18 31 32 38 47 s: 171    674s                     16	: 6	: 0 5 18 31 32 39 48 s: 173    674s                     17	: 6	: 0 5 18 32 34 40 48 s: 177    767s                     18	: 6	: 0 8 18 32 34 40 48 s: 180    1259s                     18	: 6	: 0 8 18 32 34 43 47 s: 182    1260s                     18	: 6	: 0 8 18 32 34 43 47 s: 182    1260s                  
   18	: 7	: 0 7 8 33 22 22 31 51 s: 174    1263s                     18	: 7	: 0 7 8 33 22 22 31 52 s: 175    1263s                     18	: 7	: 0 7 8 33 22 22 31 53 s: 176    1263s                     18	: 7	: 0 7 8 33 22 22 31 54 s: 177    1263s                     18	: 7	: 0 7 8 33 22 22 31 55 s: 178    1263s                     18	: 7	: 0 7 8 33 22 22 31 56 s: 179    1263s                     18	: 7	: 0 7 8 33 22 22 31 57 s: 180    1263s                     18	: 7	: 0 7 8 33 22 22 31 58 s: 181    1263s                     18	: 7	: 0 7 8 33 22 22 31 59 s: 182    1263s                     18	: 7	: 0 7 8 33 22 22 31 60 s: 183    1264s                     18	: 7	: 0 7 8 33 22 22 31 61 s: 184    1264s                     18	: 7	: 0 7 8 33 22 22 31 62 s: 185    1264s                     18	: 7	: 0 7 8 33 22 22 31 63 s: 186    1264s                     18	: 7	: 0 7 8 33 22 22 31 64 s: 187    1264s                     18	: 7	: 0 7 8 33 22 22 31 65 s: 188    1264s                     18	: 7	: 0 7 8 33 22 22 31 66 s: 189    1264s                     18	: 7	: 0 7 8 33 22 22 31 67 s: 190    1264s                     18	: 7	: 0 7 8 33 22 22 31 68 s: 191    1264s                     18	: 7	: 0 7 8 33 22 22 31 69 s: 192    1264s                     18	: 7	: 0 7 8 33 22 22 31 70 s: 193    1264s                     18	: 7	: 0 7 8 33 22 22 31 71 s: 194    1264s                     18	: 7	: 0 7 8 33 22 22 31 72 s: 195    1264s                     18	: 7	: 0 7 8 33 22 22 31 73 s: 196    1265s                     18	: 7	: 0 7 8 33 22 22 31 74 s: 197    1265s                     18	: 7	: 0 7 8 33 22 22 31 75 s: 198    1265s                     18	: 7	: 0 7 8 33 22 22 31 76 s: 199    1265s                     18	: 7	: 0 7 8 33 22 22 31 77 s: 200    1265s                     18	: 7	: 0 7 8 33 22 22 31 78 s: 201    1265s                     18	: 7	: 0 7 8 33 22 22 31 79 s: 202    1265s                     18	: 7	: 0 7 8 33 22 22 31 80 s: 203    1265s                     18	: 7	: 0 7 8 33 22 22 31 81 s: 204    1265s                     18	: 7	: 0 7 8 33 22 22 31 82 s: 205    1265s                     18	: 7	: 0 7 8 33 22 22 31 83 s: 206    1265s                     18	: 7	: 0 7 8 33 22 22 31 84 s: 207    1265s                     18	: 7	: 0 7 8 33 22 22 31 85 s: 208    1265s                     18	: 7	: 0 7 8 33 22 22 31 86 s: 209    1266s                     18	: 7	: 0 7 8 33 22 22 31 87 s: 210    1266s                     18	: 7	: 0 7 8 33 22 22 31 88 s: 211    1266s                     18	: 7	: 0 7 8 33 22 22 31 89 s: 212    1266s                     18	: 7	: 0 7 8 33 22 22 33 90 s: 215    1266s                     18	: 7	: 0 7 8 33 22 22 33 91 s: 216    1266s                     18	: 7	: 0 7 8 33 22 22 36 92 s: 220    1267s                     18	: 7	: 0 7 8 33 22 22 37 93 s: 222    1267s                     18	: 7	: 0 7 8 33 22 23 44 94 s: 231    1268s                     18	: 7	: 0 7 8 33 22 23 44 95 s: 232    1268s                     18	: 7	: 0 7 8 33 22 23 44 96 s: 233    1268s                     18	: 7	: 0 7 8 33 22 23 48 97 s: 238    1269s                     18	: 7	: 0 7 8 33 22 23 48 98 s: 239    1269s                     18	: 7	: 0 7 8 33 22 23 48 99 s: 240    1269s                     18	: 7	: 0 7 8 33 22 23 48 100 s: 241    1269s                     18	: 7	: 0 7 8 33 22 23 48 101 s: 242    1269s                     18	: 7	: 0 7 8 33 22 23 48 102 s: 243    1270s                     18	: 7	: 0 7 8 33 22 23 48 103 s: 244    1270s                     18	: 7	: 0 7 8 33 22 23 48 104 s: 245    1270s                     18	: 7	: 0 7 8 33 22 23 48 105 s: 246    1270s                     18	: 7	: 0 7 8 33 22 23 48 106 s: 247    1270s                     18	: 7	: 0 7 8 33 22 23 48 107 s: 248    1270s                     18	: 7	: 0 7 8 33 22 23 48 108 s: 249    1270s                     18	: 7	: 0 7 8 33 22 23 48 109 s: 250    1270s                     18	: 7	: 0 7 8 33 22 23 49 109 s: 251    1270s                     19	: 7	: 0 7 14 42 29 25 51 109 s: 277    2144s                     19	: 7	: 0 7 14 44 31 26 52 110 s: 284    2145s                     19	: 7	: 0 7 14 45 22 22 49 99 s: 258    2146s                     19	: 7	: 0 7 14 45 22 22 49 99 s: 258    2146s                  
   19	: 8	: 0 7 11 34 22 20 27 5 112 s: 238    2150s                     19	: 8	: 0 7 11 34 22 20 27 5 112 s: 238    2150s                  
   19	: 9	: 0 7 11 34 22 20 27 5 8 104 s: 238    2152s                     19	: 9	: 0 7 11 34 22 20 27 5 8 104 s: 238    2152s                  
   19	: 9	: 0 7 11 34 22 20 27 5 8 0 s: 134    2155s                  
      Result        Time        Mem.       #Refs           
                     sec          MB                       
           h     2156.99        1416          19

@  1719s  (total 8 workers using 46828 MB)
@  1730s  (total 8 workers using 47620 MB)
@  1741s  (total 8 workers using 48776 MB)
@  1752s  (total 8 workers using 48080 MB)
@  1762s  (total 8 workers using 45176 MB)
@  1773s  (total 8 workers using 45103 MB)
@  1784s  (total 8 workers using 45099 MB)
@  1795s  (total 8 workers using 45588 MB)
@  1805s  (total 8 workers using 45039 MB)
@  1816s  (total 8 workers using 46170 MB)
@  1827s  (total 8 workers using 45555 MB)
@  1838s  (total 8 workers using 45575 MB)
@  1848s  (total 8 workers using 49881 MB)
@  1859s  (total 8 workers using 47485 MB)
@  1870s  (total 8 workers using 48295 MB)
@  1881s  (total 8 workers using 47864 MB)
@  1891s  (total 8 workers using 47767 MB)
@  1902s  (total 8 workers using 48744 MB)
@  1913s  (total 8 workers using 47999 MB)
@  1924s  (total 8 workers using 48217 MB)
@  1934s  (total 8 workers using 48049 MB)
@  1945s  (total 8 workers using 46473 MB)
@  1956s  (total 8 workers using 47051 MB)
@  1967s  (total 8 workers using 46467 MB)
@  1977s  (total 8 workers using 46556 MB)
@  1982s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  1988s  (total 7 workers using 25041 MB)
@  1999s  (total 7 workers using 24730 MB)
@  2009s  (total 7 workers using 25049 MB)
@  2020s  (total 7 workers using 25305 MB)
@  2031s  (total 7 workers using 25915 MB)
@  2041s  (total 7 workers using 26232 MB)
@  2052s  (total 7 workers using 26367 MB)
@  2062s  (total 7 workers using 27935 MB)
@  2073s  (total 7 workers using 27232 MB)
@  2084s  (total 7 workers using 26482 MB)
@  2094s  (total 7 workers using 26694 MB)
@  2105s  (total 7 workers using 27529 MB)
@  2116s  (total 7 workers using 26847 MB)
@  2126s  (total 7 workers using 26806 MB)
@  2137s  (total 7 workers using 26809 MB)
@  2147s  (total 7 workers using 26757 MB)
@  2158s  (total 7 workers using 26771 MB)
@  2159s  (worker 0 finished with result safe) python3 avr.py -a sa
@  2159s  (worker 0 output)
@  2159s  (stopping all workers)
@  2159s  (copied results from worker 0 in /tmp//pr_test)
@  2159s  [0;30;47m(proof race finished with answer safe in 2158.74 seconds)[m
unsat
b0
c done
