c host: c3n31
c start: Fri Oct 18 22:57:51 CEST 2019
c arrayjobid: 17567257
c jobid: 17567717
c benchmark: /home/mathias/hwmcc19/benchmarks-single/btor2/wolf/2019C/dblclockfft_butterfly_ck2_r0-p238.btor
c solver: ./run-avr.sh
c solver options: 
c tmpdir: /tmp/slurm.17567717.0
AVR -- Proof Race 
copyright (c) 2019  Aman Goel and Karem Sakallah, University of Michigan
@   306s  (total 11 workers using 22963 MB)
@   317s  (total 11 workers using 21351 MB)
@   328s  (total 11 workers using 23205 MB)
@   339s  (total 11 workers using 21981 MB)
@   350s  (total 11 workers using 23521 MB)
@   361s  (total 11 workers using 23189 MB)
@   372s  (total 11 workers using 24628 MB)
@   384s  (total 11 workers using 23995 MB)
@   395s  (total 11 workers using 24960 MB)
@   406s  (total 11 workers using 25922 MB)
@   417s  (total 11 workers using 26280 MB)
@   428s  (total 11 workers using 26696 MB)
@   439s  (total 11 workers using 27087 MB)
@   451s  (total 11 workers using 27344 MB)
@   462s  (total 11 workers using 26966 MB)
@   473s  (total 11 workers using 28346 MB)
@   484s  (total 11 workers using 27574 MB)
@   495s  (total 11 workers using 27239 MB)
@   506s  (total 11 workers using 28937 MB)
@   518s  (total 11 workers using 28222 MB)
@   529s  (total 11 workers using 29736 MB)
@   540s  (total 11 workers using 28452 MB)
@   551s  (total 11 workers using 29708 MB)
@   562s  (total 11 workers using 30686 MB)
@   573s  (total 11 workers using 31418 MB)
@   584s  (total 11 workers using 29595 MB)
@   595s  (total 11 workers using 30372 MB)
@   607s  (total 11 workers using 31054 MB)
@   618s  (total 11 workers using 30624 MB)
@   629s  (total 11 workers using 33091 MB)
@   640s  (total 11 workers using 33207 MB)
@   651s  (total 11 workers using 33251 MB)
@   662s  (total 11 workers using 32739 MB)
@   673s  (total 11 workers using 32407 MB)
@   684s  (total 11 workers using 34528 MB)
@   696s  (total 11 workers using 34464 MB)
@   707s  (total 11 workers using 33561 MB)
@   718s  (total 11 workers using 36152 MB)
@   729s  (total 11 workers using 35186 MB)
@   740s  (total 11 workers using 34326 MB)
@   751s  (total 11 workers using 36113 MB)
@   762s  (total 11 workers using 34690 MB)
@   773s  (total 11 workers using 36212 MB)
@   785s  (total 11 workers using 35544 MB)
@   796s  (total 11 workers using 35860 MB)
@   807s  (total 11 workers using 37614 MB)
@   818s  (total 11 workers using 35329 MB)
@   829s  (total 11 workers using 36763 MB)
@   840s  (total 11 workers using 38133 MB)
@   851s  (total 11 workers using 39222 MB)
@   862s  (total 11 workers using 36608 MB)
@   874s  (total 11 workers using 37641 MB)
@   885s  (total 11 workers using 38293 MB)
@   896s  (total 11 workers using 39720 MB)
@   907s  (total 11 workers using 39549 MB)
@   918s  (total 11 workers using 39754 MB)
@   929s  (total 11 workers using 40582 MB)
@   941s  (total 11 workers using 37253 MB)
@   952s  (total 11 workers using 41547 MB)
@   963s  (total 11 workers using 42531 MB)
@   974s  (total 11 workers using 41906 MB)
@   985s  (total 11 workers using 41352 MB)
@   996s  (total 11 workers using 40600 MB)
@  1008s  (total 11 workers using 41841 MB)
@  1019s  (total 11 workers using 43886 MB)
@  1030s  (total 11 workers using 44237 MB)
@  1041s  (total 11 workers using 44623 MB)
@  1052s  (total 11 workers using 43044 MB)
@  1062s  (worker 8 finished with result unknown) python3 avr.py -l 5 -g 3 -a sa8 --interpol 1 -f 1
@  1063s  (total 10 workers using 41804 MB)
@  1074s  (total 10 workers using 44248 MB)
@  1085s  (total 10 workers using 44728 MB)
@  1096s  (total 10 workers using 42346 MB)
@  1107s  (total 10 workers using 45027 MB)
@  1118s  (total 10 workers using 43966 MB)
@  1129s  (total 10 workers using 42635 MB)
@  1140s  (total 10 workers using 46399 MB)
@  1151s  (total 10 workers using 43845 MB)
@  1162s  (total 10 workers using 46999 MB)
@  1173s  (total 10 workers using 45197 MB)
@  1184s  (total 10 workers using 43657 MB)
@  1195s  (total 10 workers using 47301 MB)
@  1206s  (total 10 workers using 44584 MB)
@  1217s  (total 10 workers using 47374 MB)
@  1228s  (total 10 workers using 44980 MB)
@  1239s  (total 10 workers using 47354 MB)
@  1251s  (total 10 workers using 45997 MB)
@  1261s  (total 10 workers using 47147 MB)
@  1272s  (total 10 workers using 46084 MB)
@  1283s  (total 10 workers using 46995 MB)
@  1295s  (total 10 workers using 50336 MB)
@  1306s  (total 10 workers using 46701 MB)
@  1317s  (total 10 workers using 48631 MB)
@  1328s  (total 10 workers using 51021 MB)
@  1339s  (total 10 workers using 47497 MB)
@  1350s  (total 10 workers using 49875 MB)
@  1361s  (total 10 workers using 50722 MB)
@  1372s  (total 10 workers using 48320 MB)
@  1383s  (total 10 workers using 49507 MB)
@  1394s  (total 10 workers using 50608 MB)
@  1405s  (total 10 workers using 52334 MB)
@  1416s  (total 10 workers using 48623 MB)
@  1427s  (total 10 workers using 50105 MB)
@  1438s  (total 10 workers using 50402 MB)
@  1449s  (total 10 workers using 50883 MB)
@  1460s  (total 10 workers using 51869 MB)
@  1471s  (total 10 workers using 52315 MB)
@  1482s  (total 10 workers using 53269 MB)
@  1494s  (total 10 workers using 49847 MB)
@  1504s  (total 10 workers using 53766 MB)
@  1516s  (total 10 workers using 50216 MB)
@  1526s  (total 10 workers using 50793 MB)
@  1538s  (total 10 workers using 52075 MB)
@  1548s  (total 10 workers using 52105 MB)
@  1560s  (total 10 workers using 54026 MB)
@  1571s  (total 10 workers using 54596 MB)
@  1582s  (total 10 workers using 54121 MB)
@  1593s  (total 10 workers using 54759 MB)
@  1604s  (total 10 workers using 54890 MB)
@  1615s  (total 10 workers using 55493 MB)
@  1626s  (total 10 workers using 55831 MB)
@  1637s  (total 10 workers using 55320 MB)
@  1648s  (total 10 workers using 55336 MB)
@  1659s  (total 10 workers using 56227 MB)
@  1670s  (total 10 workers using 55242 MB)
@  1680s  (total 10 workers using 56006 MB)
@  1692s  (total 10 workers using 53351 MB)
@  1702s  (total 10 workers using 52507 MB)
@  1714s  (total 10 workers using 56412 MB)
@  1724s  (total 10 workers using 57177 MB)
@  1736s  (total 10 workers using 53763 MB)
@  1746s  (total 10 workers using 54106 MB)
@  1758s  (total 10 workers using 53514 MB)
@  1769s  (total 10 workers using 57247 MB)
@  1780s  (total 10 workers using 58039 MB)
@  1791s  (total 10 workers using 57396 MB)
@  1802s  (total 10 workers using 57454 MB)
@  1812s  (total 10 workers using 56118 MB)
@  1824s  (total 10 workers using 55830 MB)
@  1834s  (total 10 workers using 55500 MB)
@  1846s  (total 10 workers using 54214 MB)
@  1857s  (total 10 workers using 59162 MB)
@  1868s  (total 10 workers using 58551 MB)
@  1878s  (total 10 workers using 58645 MB)
@  1890s  (total 10 workers using 56775 MB)
@  1900s  (total 10 workers using 55364 MB)
@  1911s  (total 10 workers using 59065 MB)
@  1922s  (total 10 workers using 59780 MB)
@  1933s  (total 10 workers using 58173 MB)
@  1944s  (total 10 workers using 56814 MB)
@  1956s  (total 10 workers using 55746 MB)
@  1966s  (total 10 workers using 60075 MB)
@  1977s  (total 10 workers using 57702 MB)
@  1988s  (total 10 workers using 60961 MB)
@  1999s  (total 10 workers using 60132 MB)
@  2010s  (total 10 workers using 59300 MB)
@  2022s  (total 10 workers using 57465 MB)
@  2032s  (total 10 workers using 60872 MB)
@  2043s  (total 10 workers using 59745 MB)
@  2054s  (total 10 workers using 57797 MB)
@  2065s  (total 10 workers using 61695 MB)
@  2076s  (total 10 workers using 60864 MB)
@  2088s  (total 10 workers using 58903 MB)
@  2098s  (total 10 workers using 62551 MB)
@  2109s  (total 10 workers using 61103 MB)
@  2120s  (total 10 workers using 59080 MB)
@  2131s  (total 10 workers using 62331 MB)
@  2142s  (total 10 workers using 60220 MB)
@  2154s  (total 10 workers using 59366 MB)
@  2164s  (total 10 workers using 62430 MB)
@  2175s  (total 10 workers using 60695 MB)
@  2186s  (total 10 workers using 63280 MB)
@  2197s  (total 10 workers using 62786 MB)
@  2208s  (total 10 workers using 59509 MB)
@  2219s  (total 10 workers using 63618 MB)
@  2230s  (total 10 workers using 60488 MB)
@  2241s  (total 10 workers using 64682 MB)
@  2252s  (total 10 workers using 61895 MB)
@  2263s  (total 10 workers using 65755 MB)
@  2274s  (total 10 workers using 61055 MB)
@  2285s  (total 10 workers using 64307 MB)
@  2296s  (total 10 workers using 60734 MB)
@  2307s  (total 10 workers using 64003 MB)
@  2318s  (total 10 workers using 61120 MB)
@  2329s  (total 10 workers using 64213 MB)
@  2340s  (total 10 workers using 61703 MB)
@  2351s  (total 10 workers using 60953 MB)
@  2362s  (total 10 workers using 61509 MB)
@  2373s  (total 10 workers using 61109 MB)
@  2381s  (worker 10 finished with result unknown) python3 avr.py --bmc
@  2384s  (total 9 workers using 35519 MB)
@  2394s  (total 9 workers using 34681 MB)
@  2405s  (total 9 workers using 35259 MB)
@  2416s  (total 9 workers using 34663 MB)
@  2427s  (total 9 workers using 35581 MB)
@  2438s  (total 9 workers using 34820 MB)
@  2449s  (total 9 workers using 36051 MB)
@  2459s  (total 9 workers using 35058 MB)
@  2470s  (total 9 workers using 35130 MB)
@  2481s  (total 9 workers using 36322 MB)
@  2492s  (total 9 workers using 35619 MB)
@  2503s  (total 9 workers using 35902 MB)
@  2514s  (total 9 workers using 36163 MB)
@  2524s  (total 9 workers using 35532 MB)
@  2535s  (total 9 workers using 35376 MB)
@  2546s  (total 9 workers using 36347 MB)
@  2557s  (total 9 workers using 35596 MB)
@  2568s  (total 9 workers using 35748 MB)
@  2578s  (total 9 workers using 35949 MB)
@  2589s  (total 9 workers using 35957 MB)
@  2600s  (total 9 workers using 36581 MB)
@  2611s  (total 9 workers using 36089 MB)
@  2622s  (total 9 workers using 36396 MB)
@  2633s  (total 9 workers using 36039 MB)
@  2643s  (total 9 workers using 36766 MB)
@  2654s  (total 9 workers using 36379 MB)
@  2665s  (total 9 workers using 36925 MB)
@  2676s  (total 9 workers using 36314 MB)
@  2687s  (total 9 workers using 37235 MB)
@  2698s  (total 9 workers using 36144 MB)
@  2708s  (total 9 workers using 37705 MB)
@  2719s  (total 9 workers using 36666 MB)
@  2730s  (total 9 workers using 36896 MB)
@  2741s  (total 9 workers using 36581 MB)
@  2752s  (total 9 workers using 36750 MB)
@  2763s  (total 9 workers using 37256 MB)
@  2773s  (total 9 workers using 36696 MB)
@  2784s  (total 9 workers using 37736 MB)
@  2795s  (total 9 workers using 36813 MB)
@  2806s  (total 9 workers using 38013 MB)
@  2817s  (total 9 workers using 37341 MB)
@  2828s  (total 9 workers using 37808 MB)
@  2838s  (total 9 workers using 37545 MB)
@  2849s  (total 9 workers using 37526 MB)
@  2860s  (total 9 workers using 37826 MB)
@  2871s  (total 9 workers using 37385 MB)
@  2882s  (total 9 workers using 37942 MB)
@  2893s  (total 9 workers using 37796 MB)
@  2903s  (total 9 workers using 38805 MB)
@  2914s  (total 9 workers using 38257 MB)
@  2925s  (total 9 workers using 39081 MB)
@  2936s  (total 9 workers using 38688 MB)
@  2947s  (total 9 workers using 39192 MB)
@  2958s  (total 9 workers using 38718 MB)
@  2968s  (total 9 workers using 38262 MB)
@  2979s  (total 9 workers using 39745 MB)
@  2990s  (total 9 workers using 38122 MB)
@  3001s  (total 9 workers using 38850 MB)
@  3012s  (total 9 workers using 38275 MB)
@  3023s  (total 9 workers using 38479 MB)
@  3033s  (total 9 workers using 38098 MB)
@  3044s  (total 9 workers using 38268 MB)
@  3055s  (total 9 workers using 39403 MB)
@  3066s  (total 9 workers using 38242 MB)
@  3077s  (total 9 workers using 38458 MB)
@  3088s  (total 9 workers using 39325 MB)
@  3098s  (total 9 workers using 38446 MB)
@  3109s  (total 9 workers using 39549 MB)
@  3120s  (total 9 workers using 38732 MB)
@  3131s  (total 9 workers using 39736 MB)
@  3142s  (total 9 workers using 38691 MB)
@  3153s  (total 9 workers using 40104 MB)
@  3163s  (total 9 workers using 38700 MB)
@  3174s  (total 9 workers using 39439 MB)
@  3185s  (total 9 workers using 39038 MB)
@  3196s  (total 9 workers using 38897 MB)
@  3207s  (total 9 workers using 38906 MB)
@  3218s  (total 9 workers using 39308 MB)
@  3228s  (total 9 workers using 39496 MB)
@  3239s  (total 9 workers using 39381 MB)
@  3250s  (total 9 workers using 39523 MB)
@  3261s  (total 9 workers using 39336 MB)
@  3272s  (total 9 workers using 39546 MB)
@  3283s  (total 9 workers using 39277 MB)
@  3293s  (total 9 workers using 39601 MB)
@  3304s  (total 9 workers using 39363 MB)
@  3315s  (total 9 workers using 39594 MB)
@  3326s  (total 9 workers using 39458 MB)
@  3337s  (total 9 workers using 39030 MB)
@  3348s  (total 9 workers using 39250 MB)
@  3358s  (total 9 workers using 40159 MB)
@  3369s  (total 9 workers using 39111 MB)
@  3380s  (total 9 workers using 40183 MB)
@  3391s  (total 9 workers using 39132 MB)
@  3402s  (total 9 workers using 39342 MB)
@  3413s  (total 9 workers using 40284 MB)
@  3423s  (total 9 workers using 39319 MB)
@  3434s  (total 9 workers using 39457 MB)
@  3445s  (total 9 workers using 40604 MB)
@  3456s  (total 9 workers using 39349 MB)
@  3467s  (total 9 workers using 40283 MB)
@  3478s  (total 9 workers using 40539 MB)
@  3488s  (total 9 workers using 39799 MB)
@  3499s  (total 9 workers using 40157 MB)
@  3510s  (total 9 workers using 40461 MB)
@  3521s  (total 9 workers using 40200 MB)
@  3532s  (total 9 workers using 40490 MB)
@  3543s  (total 9 workers using 39983 MB)
@  3553s  (total 9 workers using 40678 MB)
@  3554s  (worker 6 finished with result unknown) python3 avr.py -a sa --interpol 1 -f 1
@  3554s  (worker 7 finished with result unknown) python3 avr.py -s -l 0
@  3554s  (worker 2 finished with result unknown) python3 avr.py
@  3554s  (worker 0 finished with result unknown) python3 avr.py -a sa
@  3560s  (worker 1 finished with result unknown) python3 avr.py -b bin_bt_cadical -s --bmc
@  3564s  (total 4 workers using 18724 MB)
@  3572s  (stopping all workers)
@  3572s  (worker 3 finished with result unknown) python3 avr.py -b bin_y2 -s
@  3572s  (worker 5 finished with result unknown) python3 avr.py -b bin_bt_cadical -g 3 -l 0 -a sa32
@  3572s  (worker 4 finished with result unknown) python3 avr.py -b bin_y2 --bmc
@  3572s  (worker 9 finished with result unknown) python3 avr.py -b bin_y2 -s -a sa4 --interpol 1 -f 1
@  3573s  (copied results from worker 0 in /tmp//pr_test)
@  3573s  [0;30;47m(proof race finished with answer unknown in 3572.52 seconds)[m
unknown
c done
